inter,jaccard,online_recall,precision,size,target_size,pool,pool_rate,rerank,example_id,sub_q_idx
69,0.21362229102167182,0.3520408163265306,0.3520408163265306,196,196,qk_freq_pool50,0.5,global_edge,158,1
88,0.3283582089552239,0.4943820224719101,0.4943820224719101,178,178,qk_freq_pool50,0.5,global_edge,38,1
80,0.2564102564102564,0.40816326530612246,0.40816326530612246,196,196,qk_freq_pool50,0.5,global_edge,58,0
79,0.1922141119221411,0.3224489795918367,0.3224489795918367,245,245,qk_freq_pool50,0.5,global_edge,113,0
79,0.22507122507122507,0.3674418604651163,0.3674418604651163,215,215,qk_freq_pool50,0.5,global_edge,11,0
63,0.20930232558139536,0.34615384615384615,0.34615384615384615,182,182,qk_freq_pool50,0.5,global_edge,39,0
68,0.24285714285714285,0.39080459770114945,0.39080459770114945,174,174,qk_freq_pool50,0.5,global_edge,131,0
73,0.19363395225464192,0.3244444444444444,0.3244444444444444,225,225,qk_freq_pool50,0.5,global_edge,113,1
72,0.23376623376623376,0.37894736842105264,0.37894736842105264,190,190,qk_freq_pool50,0.5,global_edge,160,0
97,0.30030959752321984,0.46190476190476193,0.46190476190476193,210,210,qk_freq_pool50,0.5,global_edge,11,1
96,0.3037974683544304,0.46601941747572817,0.46601941747572817,206,206,qk_freq_pool50,0.5,global_edge,58,1
79,0.21525885558583105,0.3542600896860987,0.3542600896860987,223,223,qk_freq_pool50,0.5,global_edge,84,0
59,0.16164383561643836,0.2783018867924528,0.2783018867924528,212,212,qk_freq_pool50,0.5,global_edge,131,1
113,0.31301939058171746,0.4767932489451477,0.4767932489451477,237,237,qk_freq_pool50,0.5,global_edge,39,1
46,0.08745247148288973,0.16083916083916083,0.16083916083916083,286,286,qk_freq_pool50,0.5,global_edge,114,0
87,0.1518324607329843,0.2636363636363636,0.2636363636363636,330,330,qk_freq_pool50,0.5,global_edge,160,1
128,0.23443223443223443,0.3798219584569733,0.3798219584569733,337,337,qk_freq_pool50,0.5,global_edge,12,0
93,0.26956521739130435,0.4246575342465753,0.4246575342465753,219,219,qk_freq_pool50,0.5,global_edge,59,0
107,0.33126934984520123,0.49767441860465117,0.49767441860465117,215,215,qk_freq_pool50,0.5,global_edge,84,1
71,0.20461095100864554,0.3397129186602871,0.3397129186602871,209,209,qk_freq_pool50,0.5,global_edge,133,0
149,0.27140255009107467,0.4269340974212034,0.4269340974212034,349,349,qk_freq_pool50,0.5,global_edge,12,1
92,0.25136612021857924,0.4017467248908297,0.4017467248908297,229,229,qk_freq_pool50,0.5,global_edge,114,1
76,0.20105820105820105,0.33480176211453744,0.33480176211453744,227,227,qk_freq_pool50,0.5,global_edge,133,1
80,0.25,0.4,0.4,200,200,qk_freq_pool50,0.5,global_edge,161,0
105,0.2267818574514039,0.36971830985915494,0.36971830985915494,284,284,qk_freq_pool50,0.5,global_edge,186,1
113,0.19720767888307156,0.3294460641399417,0.3294460641399417,343,343,qk_freq_pool50,0.5,global_edge,85,0
61,0.18429003021148035,0.3112244897959184,0.3112244897959184,196,196,qk_freq_pool50,0.5,global_edge,13,0
89,0.2772585669781931,0.43414634146341463,0.43414634146341463,205,205,qk_freq_pool50,0.5,global_edge,59,1
59,0.23137254901960785,0.37579617834394907,0.37579617834394907,157,157,qk_freq_pool50,0.5,global_edge,86,0
88,0.23783783783783785,0.38427947598253276,0.38427947598253276,229,229,qk_freq_pool50,0.5,global_edge,117,0
65,0.20766773162939298,0.3439153439153439,0.3439153439153439,189,189,qk_freq_pool50,0.5,global_edge,40,0
69,0.19658119658119658,0.32857142857142857,0.32857142857142857,210,210,qk_freq_pool50,0.5,global_edge,135,0
75,0.2613240418118467,0.4143646408839779,0.4143646408839779,181,181,qk_freq_pool50,0.5,global_edge,117,1
113,0.2803970223325062,0.437984496124031,0.437984496124031,258,258,qk_freq_pool50,0.5,global_edge,40,1
65,0.15513126491646778,0.26859504132231404,0.26859504132231404,242,242,qk_freq_pool50,0.5,global_edge,86,1
69,0.19008264462809918,0.3194444444444444,0.3194444444444444,216,216,qk_freq_pool50,0.5,global_edge,60,0
103,0.30930930930930933,0.4724770642201835,0.4724770642201835,218,218,qk_freq_pool50,0.5,global_edge,135,1
125,0.35816618911174786,0.5274261603375527,0.5274261603375527,237,237,qk_freq_pool50,0.5,global_edge,118,0
109,0.2970027247956403,0.4579831932773109,0.4579831932773109,238,238,qk_freq_pool50,0.5,global_edge,88,0
48,0.18045112781954886,0.3057324840764331,0.3057324840764331,157,157,qk_freq_pool50,0.5,global_edge,188,0
120,0.2247191011235955,0.3669724770642202,0.3669724770642202,327,327,qk_freq_pool50,0.5,global_edge,60,1
44,0.171875,0.29333333333333333,0.29333333333333333,150,150,qk_freq_pool50,0.5,global_edge,43,0
41,0.16205533596837945,0.2789115646258503,0.2789115646258503,147,147,qk_freq_pool50,0.5,global_edge,136,0
66,0.1864406779661017,0.3142857142857143,0.3142857142857143,210,210,qk_freq_pool50,0.5,global_edge,188,1
59,0.19218241042345277,0.3224043715846995,0.3224043715846995,183,183,qk_freq_pool50,0.5,global_edge,88,1
76,0.2714285714285714,0.42696629213483145,0.42696629213483145,178,178,qk_freq_pool50,0.5,global_edge,43,1
63,0.19384615384615383,0.3247422680412371,0.3247422680412371,194,194,qk_freq_pool50,0.5,global_edge,88,2
100,0.36231884057971014,0.5319148936170213,0.5319148936170213,188,188,qk_freq_pool50,0.5,global_edge,191,0
137,0.25137614678899084,0.40175953079178883,0.40175953079178883,341,341,qk_freq_pool50,0.5,global_edge,13,1
97,0.2519480519480519,0.4024896265560166,0.4024896265560166,241,241,qk_freq_pool50,0.5,global_edge,136,1
92,0.21800947867298578,0.35797665369649806,0.35797665369649806,257,257,qk_freq_pool50,0.5,global_edge,191,1
95,0.26912181303116145,0.42410714285714285,0.42410714285714285,224,224,qk_freq_pool50,0.5,global_edge,89,0
110,0.22088353413654618,0.3618421052631579,0.3618421052631579,304,304,qk_freq_pool50,0.5,global_edge,161,1
49,0.16279069767441862,0.28,0.28,175,175,qk_freq_pool50,0.5,global_edge,44,0
111,0.25754060324825984,0.4095940959409594,0.4095940959409594,271,271,qk_freq_pool50,0.5,global_edge,89,1
59,0.17507418397626112,0.29797979797979796,0.29797979797979796,198,198,qk_freq_pool50,0.5,global_edge,14,0
103,0.24819277108433735,0.39768339768339767,0.39768339768339767,259,259,qk_freq_pool50,0.5,global_edge,138,0
99,0.24937027707808565,0.39919354838709675,0.39919354838709675,248,248,qk_freq_pool50,0.5,global_edge,119,0
104,0.27225130890052357,0.4279835390946502,0.4279835390946502,243,243,qk_freq_pool50,0.5,global_edge,162,0
83,0.1740041928721174,0.29642857142857143,0.29642857142857143,280,280,qk_freq_pool50,0.5,global_edge,14,1
67,0.20615384615384616,0.34183673469387754,0.34183673469387754,196,196,qk_freq_pool50,0.5,global_edge,44,1
98,0.22171945701357465,0.362962962962963,0.362962962962963,270,270,qk_freq_pool50,0.5,global_edge,90,0
137,0.2712871287128713,0.42679127725856697,0.42679127725856697,321,321,qk_freq_pool50,0.5,global_edge,138,1
96,0.3076923076923077,0.47058823529411764,0.47058823529411764,204,204,qk_freq_pool50,0.5,global_edge,119,1
70,0.1650943396226415,0.2834008097165992,0.2834008097165992,247,247,qk_freq_pool50,0.5,global_edge,63,0
51,0.24878048780487805,0.3984375,0.3984375,128,128,qk_freq_pool50,0.5,global_edge,15,0
82,0.13015873015873017,0.2303370786516854,0.2303370786516854,356,356,qk_freq_pool50,0.5,global_edge,120,0
119,0.28674698795180725,0.44569288389513106,0.44569288389513106,267,267,qk_freq_pool50,0.5,global_edge,44,2
90,0.3488372093023256,0.5172413793103449,0.5172413793103449,174,174,qk_freq_pool50,0.5,global_edge,141,0
100,0.29069767441860467,0.45045045045045046,0.45045045045045046,222,222,qk_freq_pool50,0.5,global_edge,163,0
44,0.11702127659574468,0.20952380952380953,0.20952380952380953,210,210,qk_freq_pool50,0.5,global_edge,90,1
76,0.3275862068965517,0.4935064935064935,0.4935064935064935,154,154,qk_freq_pool50,0.5,global_edge,63,1
110,0.2864583333333333,0.44534412955465585,0.44534412955465585,247,247,qk_freq_pool50,0.5,global_edge,141,1
85,0.2698412698412698,0.425,0.425,200,200,qk_freq_pool50,0.5,global_edge,15,1
70,0.26515151515151514,0.41916167664670656,0.41916167664670656,167,167,qk_freq_pool50,0.5,global_edge,64,0
91,0.1794871794871795,0.30434782608695654,0.30434782608695654,299,299,qk_freq_pool50,0.5,global_edge,142,0
149,0.3084886128364389,0.47151898734177217,0.47151898734177217,316,316,qk_freq_pool50,0.5,global_edge,163,1
85,0.19813519813519814,0.33073929961089493,0.33073929961089493,257,257,qk_freq_pool50,0.5,global_edge,45,0
113,0.16840536512667661,0.288265306122449,0.288265306122449,392,392,qk_freq_pool50,0.5,global_edge,142,1
76,0.17194570135746606,0.29343629343629346,0.29343629343629346,259,259,qk_freq_pool50,0.5,global_edge,16,0
85,0.2786885245901639,0.4358974358974359,0.4358974358974359,195,195,qk_freq_pool50,0.5,global_edge,64,1
139,0.29018789144050106,0.44983818770226536,0.44983818770226536,309,309,qk_freq_pool50,0.5,global_edge,90,2
109,0.22474226804123712,0.367003367003367,0.367003367003367,297,297,qk_freq_pool50,0.5,global_edge,121,0
110,0.2412280701754386,0.38869257950530034,0.38869257950530034,283,283,qk_freq_pool50,0.5,global_edge,164,0
134,0.2271186440677966,0.3701657458563536,0.3701657458563536,362,362,qk_freq_pool50,0.5,global_edge,16,1
126,0.2581967213114754,0.41042345276872966,0.41042345276872966,307,307,qk_freq_pool50,0.5,global_edge,45,1
119,0.2840095465393795,0.4423791821561338,0.4423791821561338,269,269,qk_freq_pool50,0.5,global_edge,66,0
98,0.13535911602209943,0.2384428223844282,0.2384428223844282,411,411,qk_freq_pool50,0.5,global_edge,164,1
131,0.2625250501002004,0.4158730158730159,0.4158730158730159,315,315,qk_freq_pool50,0.5,global_edge,121,1
77,0.1873479318734793,0.3155737704918033,0.3155737704918033,244,244,qk_freq_pool50,0.5,global_edge,17,0
66,0.14537444933920704,0.25384615384615383,0.25384615384615383,260,260,qk_freq_pool50,0.5,global_edge,46,0
140,0.2755905511811024,0.43209876543209874,0.43209876543209874,324,324,qk_freq_pool50,0.5,global_edge,17,1
61,0.20677966101694914,0.34269662921348315,0.34269662921348315,178,178,qk_freq_pool50,0.5,global_edge,68,0
68,0.23776223776223776,0.384180790960452,0.384180790960452,177,177,qk_freq_pool50,0.5,global_edge,91,0
142,0.28063241106719367,0.4382716049382716,0.4382716049382716,324,324,qk_freq_pool50,0.5,global_edge,46,1
113,0.24511930585683298,0.39372822299651566,0.39372822299651566,287,287,qk_freq_pool50,0.5,global_edge,165,0
87,0.30526315789473685,0.46774193548387094,0.46774193548387094,186,186,qk_freq_pool50,0.5,global_edge,68,1
54,0.17088607594936708,0.2918918918918919,0.2918918918918919,185,185,qk_freq_pool50,0.5,global_edge,18,0
121,0.23586744639376217,0.38170347003154576,0.38170347003154576,317,317,qk_freq_pool50,0.5,global_edge,123,0
63,0.18051575931232092,0.3058252427184466,0.3058252427184466,206,206,qk_freq_pool50,0.5,global_edge,18,1
72,0.18274111675126903,0.3090128755364807,0.3090128755364807,233,233,qk_freq_pool50,0.5,global_edge,91,1
78,0.16738197424892703,0.2867647058823529,0.2867647058823529,272,272,qk_freq_pool50,0.5,global_edge,71,0
120,0.29850746268656714,0.45977011494252873,0.45977011494252873,261,261,qk_freq_pool50,0.5,global_edge,123,1
66,0.22297297297297297,0.36464088397790057,0.36464088397790057,181,181,qk_freq_pool50,0.5,global_edge,19,0
82,0.2192513368983957,0.35964912280701755,0.35964912280701755,228,228,qk_freq_pool50,0.5,global_edge,166,0
84,0.125,0.2222222222222222,0.2222222222222222,378,378,qk_freq_pool50,0.5,global_edge,71,1
118,0.30412371134020616,0.466403162055336,0.466403162055336,253,253,qk_freq_pool50,0.5,global_edge,123,2
112,0.2641509433962264,0.417910447761194,0.417910447761194,268,268,qk_freq_pool50,0.5,global_edge,19,1
66,0.14042553191489363,0.2462686567164179,0.2462686567164179,268,268,qk_freq_pool50,0.5,global_edge,166,1
73,0.15973741794310722,0.27547169811320754,0.27547169811320754,265,265,qk_freq_pool50,0.5,global_edge,72,0
96,0.2727272727272727,0.42857142857142855,0.42857142857142855,224,224,qk_freq_pool50,0.5,global_edge,93,0
106,0.3419354838709677,0.5096153846153846,0.5096153846153846,208,208,qk_freq_pool50,0.5,global_edge,72,1
141,0.32867132867132864,0.49473684210526314,0.49473684210526314,285,285,qk_freq_pool50,0.5,global_edge,123,3
113,0.28463476070528965,0.44313725490196076,0.44313725490196076,255,255,qk_freq_pool50,0.5,global_edge,93,1
74,0.2032967032967033,0.3378995433789954,0.3378995433789954,219,219,qk_freq_pool50,0.5,global_edge,143,0
96,0.22966507177033493,0.3735408560311284,0.3735408560311284,257,257,qk_freq_pool50,0.5,global_edge,20,0
88,0.2573099415204678,0.40930232558139534,0.40930232558139534,215,215,qk_freq_pool50,0.5,global_edge,167,0
53,0.16109422492401215,0.2774869109947644,0.2774869109947644,191,191,qk_freq_pool50,0.5,global_edge,143,1
118,0.18153846153846154,0.3072916666666667,0.3072916666666667,384,384,qk_freq_pool50,0.5,global_edge,20,1
83,0.24198250728862974,0.38967136150234744,0.38967136150234744,213,213,qk_freq_pool50,0.5,global_edge,167,1
111,0.2336842105263158,0.378839590443686,0.378839590443686,293,293,qk_freq_pool50,0.5,global_edge,21,0
68,0.2251655629139073,0.3675675675675676,0.3675675675675676,185,185,qk_freq_pool50,0.5,global_edge,95,0
59,0.19344262295081968,0.3241758241758242,0.3241758241758242,182,182,qk_freq_pool50,0.5,global_edge,144,0
62,0.16847826086956522,0.28837209302325584,0.28837209302325584,215,215,qk_freq_pool50,0.5,global_edge,74,0
155,0.29300567107750475,0.45321637426900585,0.45321637426900585,342,342,qk_freq_pool50,0.5,global_edge,21,1
83,0.27946127946127947,0.4368421052631579,0.4368421052631579,190,190,qk_freq_pool50,0.5,global_edge,96,0
87,0.20092378752886836,0.3346153846153846,0.3346153846153846,260,260,qk_freq_pool50,0.5,global_edge,74,1
68,0.21794871794871795,0.35789473684210527,0.35789473684210527,190,190,qk_freq_pool50,0.5,global_edge,169,0
121,0.2972972972972973,0.4583333333333333,0.4583333333333333,264,264,qk_freq_pool50,0.5,global_edge,169,1
86,0.25903614457831325,0.41148325358851673,0.41148325358851673,209,209,qk_freq_pool50,0.5,global_edge,96,1
67,0.14596949891067537,0.25475285171102663,0.25475285171102663,263,263,qk_freq_pool50,0.5,global_edge,24,0
73,0.12521440823327615,0.2225609756097561,0.2225609756097561,328,328,qk_freq_pool50,0.5,global_edge,24,1
89,0.2772585669781931,0.43414634146341463,0.43414634146341463,205,205,qk_freq_pool50,0.5,global_edge,97,0
82,0.23837209302325582,0.38497652582159625,0.38497652582159625,213,213,qk_freq_pool50,0.5,global_edge,144,1
74,0.25517241379310346,0.4065934065934066,0.4065934065934066,182,182,qk_freq_pool50,0.5,global_edge,145,0
111,0.27543424317617865,0.43190661478599224,0.43190661478599224,257,257,qk_freq_pool50,0.5,global_edge,173,0
87,0.22250639386189258,0.36401673640167365,0.36401673640167365,239,239,qk_freq_pool50,0.5,global_edge,145,1
87,0.26443768996960487,0.4182692307692308,0.4182692307692308,208,208,qk_freq_pool50,0.5,global_edge,97,1
87,0.26126126126126126,0.4142857142857143,0.4142857142857143,210,210,qk_freq_pool50,0.5,global_edge,98,0
45,0.14376996805111822,0.25139664804469275,0.25139664804469275,179,179,qk_freq_pool50,0.5,global_edge,146,0
126,0.27876106194690264,0.4359861591695502,0.4359861591695502,289,289,qk_freq_pool50,0.5,global_edge,146,1
64,0.24060150375939848,0.3878787878787879,0.3878787878787879,165,165,qk_freq_pool50,0.5,global_edge,147,0
121,0.31758530183727035,0.4820717131474104,0.4820717131474104,251,251,qk_freq_pool50,0.5,global_edge,173,1
138,0.25650557620817843,0.40828402366863903,0.40828402366863903,338,338,qk_freq_pool50,0.5,global_edge,147,1
84,0.24,0.3870967741935484,0.3870967741935484,217,217,qk_freq_pool50,0.5,global_edge,98,1
100,0.2,0.3333333333333333,0.3333333333333333,300,300,qk_freq_pool50,0.5,global_edge,149,0
72,0.28346456692913385,0.44171779141104295,0.44171779141104295,163,163,qk_freq_pool50,0.5,global_edge,174,0
97,0.2948328267477204,0.45539906103286387,0.45539906103286387,213,213,qk_freq_pool50,0.5,global_edge,174,1
104,0.23214285714285715,0.37681159420289856,0.37681159420289856,276,276,qk_freq_pool50,0.5,chunk_edge,75,0
78,0.3577981651376147,0.527027027027027,0.527027027027027,148,148,qk_freq_pool50,0.5,chunk_edge,25,0
106,0.3509933774834437,0.5196078431372549,0.5196078431372549,204,204,qk_freq_pool50,0.5,chunk_edge,176,0
69,0.26848249027237353,0.4233128834355828,0.4233128834355828,163,163,qk_freq_pool50,0.5,chunk_edge,150,0
76,0.2375,0.3838383838383838,0.3838383838383838,198,198,qk_freq_pool50,0.5,chunk_edge,25,1
104,0.22033898305084745,0.3611111111111111,0.3611111111111111,288,288,qk_freq_pool50,0.5,chunk_edge,150,1
129,0.2616632860040568,0.41479099678456594,0.41479099678456594,311,311,qk_freq_pool50,0.5,chunk_edge,77,0
123,0.2867132867132867,0.44565217391304346,0.44565217391304346,276,276,qk_freq_pool50,0.5,chunk_edge,50,0
91,0.25068870523415976,0.4008810572687225,0.4008810572687225,227,227,qk_freq_pool50,0.5,chunk_edge,0,0
119,0.2328767123287671,0.37777777777777777,0.37777777777777777,315,315,qk_freq_pool50,0.5,chunk_edge,50,1
143,0.24196277495769883,0.3896457765667575,0.3896457765667575,367,367,qk_freq_pool50,0.5,chunk_edge,77,1
96,0.3221476510067114,0.4873096446700508,0.4873096446700508,197,197,qk_freq_pool50,0.5,chunk_edge,178,0
90,0.24456521739130435,0.3930131004366812,0.3930131004366812,229,229,qk_freq_pool50,0.5,chunk_edge,100,0
156,0.2826086956521739,0.4406779661016949,0.4406779661016949,354,354,qk_freq_pool50,0.5,chunk_edge,125,0
116,0.3515151515151515,0.5201793721973094,0.5201793721973094,223,223,qk_freq_pool50,0.5,chunk_edge,1,0
94,0.25268817204301075,0.4034334763948498,0.4034334763948498,233,233,qk_freq_pool50,0.5,chunk_edge,100,1
119,0.2328767123287671,0.37777777777777777,0.37777777777777777,315,315,qk_freq_pool50,0.5,chunk_edge,50,2
112,0.27450980392156865,0.4307692307692308,0.4307692307692308,260,260,qk_freq_pool50,0.5,chunk_edge,26,0
87,0.23705722070844687,0.3832599118942731,0.3832599118942731,227,227,qk_freq_pool50,0.5,chunk_edge,126,0
72,0.2727272727272727,0.42857142857142855,0.42857142857142855,168,168,qk_freq_pool50,0.5,chunk_edge,151,0
102,0.26842105263157895,0.42323651452282157,0.42323651452282157,241,241,qk_freq_pool50,0.5,chunk_edge,2,0
81,0.3389121338912134,0.50625,0.50625,160,160,qk_freq_pool50,0.5,chunk_edge,101,0
78,0.325,0.49056603773584906,0.49056603773584906,159,159,qk_freq_pool50,0.5,chunk_edge,78,0
113,0.3256484149855908,0.49130434782608695,0.49130434782608695,230,230,qk_freq_pool50,0.5,chunk_edge,27,0
87,0.2396694214876033,0.38666666666666666,0.38666666666666666,225,225,qk_freq_pool50,0.5,chunk_edge,151,1
157,0.21073825503355706,0.34811529933481156,0.34811529933481156,451,451,qk_freq_pool50,0.5,chunk_edge,50,3
