base_method,example_id,sub_q_idx,num_chunks,budget_chunks,gate_method,residual_size,covered_residual,coverage
mean,46,1,15,4,lowest_base_density,171,48,0.2807017543859649
mean,46,1,15,4,oracle_residual,171,122,0.7134502923976608
mean,46,1,15,5,retrieval_first,171,55,0.3216374269005848
mean,46,1,15,5,longest,171,17,0.09941520467836257
mean,46,1,15,5,highest_base_count,171,90,0.5263157894736842
mean,46,1,15,5,highest_base_density,171,18,0.10526315789473684
mean,46,1,15,5,lowest_base_density,171,56,0.32748538011695905
mean,46,1,15,5,oracle_residual,171,130,0.7602339181286549
mean,46,1,15,6,retrieval_first,171,63,0.3684210526315789
mean,46,1,15,6,longest,171,24,0.14035087719298245
mean,46,1,15,6,highest_base_count,171,97,0.5672514619883041
mean,46,1,15,6,highest_base_density,171,48,0.2807017543859649
mean,46,1,15,6,lowest_base_density,171,64,0.3742690058479532
mean,46,1,15,6,oracle_residual,171,138,0.8070175438596491
mean,165,0,13,1,retrieval_first,153,17,0.1111111111111111
mean,165,0,13,1,longest,153,8,0.05228758169934641
mean,165,0,13,1,highest_base_count,153,2,0.013071895424836602
mean,165,0,13,1,highest_base_density,153,2,0.013071895424836602
mean,165,0,13,1,lowest_base_density,153,36,0.23529411764705882
mean,165,0,13,1,oracle_residual,153,36,0.23529411764705882
mean,165,0,13,2,retrieval_first,153,25,0.16339869281045752
mean,165,0,13,2,longest,153,10,0.06535947712418301
mean,165,0,13,2,highest_base_count,153,2,0.013071895424836602
mean,165,0,13,2,highest_base_density,153,2,0.013071895424836602
mean,165,0,13,2,lowest_base_density,153,44,0.2875816993464052
mean,165,0,13,2,oracle_residual,153,71,0.46405228758169936
mean,165,0,13,3,retrieval_first,153,38,0.24836601307189543
mean,165,0,13,3,longest,153,12,0.0784313725490196
mean,165,0,13,3,highest_base_count,153,19,0.12418300653594772
mean,165,0,13,3,highest_base_density,153,19,0.12418300653594772
mean,165,0,13,3,lowest_base_density,153,44,0.2875816993464052
mean,165,0,13,3,oracle_residual,153,105,0.6862745098039216
mean,165,0,13,4,retrieval_first,153,40,0.26143790849673204
mean,165,0,13,4,longest,153,12,0.0784313725490196
mean,165,0,13,4,highest_base_count,153,54,0.35294117647058826
mean,165,0,13,4,highest_base_density,153,54,0.35294117647058826
mean,165,0,13,4,lowest_base_density,153,46,0.3006535947712418
mean,165,0,13,4,oracle_residual,153,122,0.7973856209150327
mean,165,0,13,5,retrieval_first,153,40,0.26143790849673204
mean,165,0,13,5,longest,153,13,0.08496732026143791
mean,165,0,13,5,highest_base_count,153,55,0.35947712418300654
mean,165,0,13,5,highest_base_density,153,67,0.43790849673202614
mean,165,0,13,5,lowest_base_density,153,46,0.3006535947712418
mean,165,0,13,5,oracle_residual,153,135,0.8823529411764706
mean,165,0,13,6,retrieval_first,153,45,0.29411764705882354
mean,165,0,13,6,longest,153,13,0.08496732026143791
mean,165,0,13,6,highest_base_count,153,57,0.37254901960784315
mean,165,0,13,6,highest_base_density,153,101,0.6601307189542484
mean,165,0,13,6,lowest_base_density,153,51,0.3333333333333333
mean,165,0,13,6,oracle_residual,153,143,0.934640522875817
mean,68,1,13,1,retrieval_first,92,3,0.03260869565217391
mean,68,1,13,1,longest,92,0,0.0
mean,68,1,13,1,highest_base_count,92,1,0.010869565217391304
mean,68,1,13,1,highest_base_density,92,1,0.010869565217391304
mean,68,1,13,1,lowest_base_density,92,29,0.31521739130434784
mean,68,1,13,1,oracle_residual,92,29,0.31521739130434784
mean,68,1,13,2,retrieval_first,92,18,0.1956521739130435
mean,68,1,13,2,longest,92,1,0.010869565217391304
mean,68,1,13,2,highest_base_count,92,4,0.043478260869565216
mean,68,1,13,2,highest_base_density,92,4,0.043478260869565216
mean,68,1,13,2,lowest_base_density,92,30,0.32608695652173914
mean,68,1,13,2,oracle_residual,92,57,0.6195652173913043
mean,68,1,13,3,retrieval_first,92,24,0.2608695652173913
mean,68,1,13,3,longest,92,4,0.043478260869565216
mean,68,1,13,3,highest_base_count,92,11,0.11956521739130435
mean,68,1,13,3,highest_base_density,92,11,0.11956521739130435
mean,68,1,13,3,lowest_base_density,92,36,0.391304347826087
mean,68,1,13,3,oracle_residual,92,72,0.782608695652174
mean,68,1,13,4,retrieval_first,92,25,0.2717391304347826
mean,68,1,13,4,longest,92,11,0.11956521739130435
mean,68,1,13,4,highest_base_count,92,13,0.14130434782608695
mean,68,1,13,4,highest_base_density,92,11,0.11956521739130435
mean,68,1,13,4,lowest_base_density,92,36,0.391304347826087
mean,68,1,13,4,oracle_residual,92,79,0.8586956521739131
mean,68,1,13,5,retrieval_first,92,27,0.29347826086956524
mean,68,1,13,5,longest,92,13,0.14130434782608695
mean,68,1,13,5,highest_base_count,92,13,0.14130434782608695
mean,68,1,13,5,highest_base_density,92,13,0.14130434782608695
mean,68,1,13,5,lowest_base_density,92,36,0.391304347826087
mean,68,1,13,5,oracle_residual,92,85,0.9239130434782609
mean,68,1,13,6,retrieval_first,92,27,0.29347826086956524
mean,68,1,13,6,longest,92,19,0.20652173913043478
mean,68,1,13,6,highest_base_count,92,13,0.14130434782608695
mean,68,1,13,6,highest_base_density,92,28,0.30434782608695654
mean,68,1,13,6,lowest_base_density,92,36,0.391304347826087
mean,68,1,13,6,oracle_residual,92,88,0.9565217391304348
mean,18,0,11,1,retrieval_first,127,9,0.07086614173228346
mean,18,0,11,1,longest,127,6,0.047244094488188976
mean,18,0,11,1,highest_base_count,127,9,0.07086614173228346
mean,18,0,11,1,highest_base_density,127,9,0.07086614173228346
mean,18,0,11,1,lowest_base_density,127,32,0.25196850393700787
mean,18,0,11,1,oracle_residual,127,32,0.25196850393700787
mean,18,0,11,2,retrieval_first,127,15,0.11811023622047244
mean,18,0,11,2,longest,127,13,0.10236220472440945
mean,18,0,11,2,highest_base_count,127,15,0.11811023622047244
mean,18,0,11,2,highest_base_density,127,23,0.18110236220472442
mean,18,0,11,2,lowest_base_density,127,45,0.3543307086614173
mean,18,0,11,2,oracle_residual,127,46,0.36220472440944884
mean,18,0,11,3,retrieval_first,127,26,0.2047244094488189
mean,18,0,11,3,longest,127,21,0.16535433070866143
mean,18,0,11,3,highest_base_count,127,29,0.2283464566929134
mean,18,0,11,3,highest_base_density,127,29,0.2283464566929134
mean,18,0,11,3,lowest_base_density,127,52,0.4094488188976378
mean,18,0,11,3,oracle_residual,127,59,0.4645669291338583
mean,18,0,11,4,retrieval_first,127,33,0.25984251968503935
mean,18,0,11,4,longest,127,29,0.2283464566929134
mean,18,0,11,4,highest_base_count,127,35,0.2755905511811024
mean,18,0,11,4,highest_base_density,127,35,0.2755905511811024
mean,18,0,11,4,lowest_base_density,127,60,0.47244094488188976
mean,18,0,11,4,oracle_residual,127,72,0.5669291338582677
mean,18,0,11,5,retrieval_first,127,41,0.3228346456692913
mean,18,0,11,5,longest,127,38,0.2992125984251969
mean,18,0,11,5,highest_base_count,127,43,0.33858267716535434
mean,18,0,11,5,highest_base_density,127,48,0.3779527559055118
mean,18,0,11,5,lowest_base_density,127,68,0.5354330708661418
mean,18,0,11,5,oracle_residual,127,83,0.6535433070866141
mean,18,0,11,6,retrieval_first,127,54,0.4251968503937008
mean,18,0,11,6,longest,127,51,0.4015748031496063
mean,18,0,11,6,highest_base_count,127,56,0.4409448818897638
mean,18,0,11,6,highest_base_density,127,59,0.4645669291338583
mean,18,0,11,6,lowest_base_density,127,79,0.6220472440944882
mean,18,0,11,6,oracle_residual,127,92,0.7244094488188977
mean,123,0,11,1,retrieval_first,162,30,0.18518518518518517
mean,123,0,11,1,longest,162,12,0.07407407407407407
mean,123,0,11,1,highest_base_count,162,30,0.18518518518518517
mean,123,0,11,1,highest_base_density,162,30,0.18518518518518517
mean,123,0,11,1,lowest_base_density,162,26,0.16049382716049382
mean,123,0,11,1,oracle_residual,162,30,0.18518518518518517
mean,123,0,11,2,retrieval_first,162,58,0.35802469135802467
mean,123,0,11,2,longest,162,15,0.09259259259259259
mean,123,0,11,2,highest_base_count,162,42,0.25925925925925924
mean,123,0,11,2,highest_base_density,162,58,0.35802469135802467
mean,123,0,11,2,lowest_base_density,162,29,0.17901234567901234
mean,123,0,11,2,oracle_residual,162,58,0.35802469135802467
mean,123,0,11,3,retrieval_first,162,70,0.43209876543209874
mean,123,0,11,3,longest,162,21,0.12962962962962962
mean,123,0,11,3,highest_base_count,162,63,0.3888888888888889
mean,123,0,11,3,highest_base_density,162,66,0.4074074074074074
mean,123,0,11,3,lowest_base_density,162,30,0.18518518518518517
mean,123,0,11,3,oracle_residual,162,85,0.5246913580246914
mean,123,0,11,4,retrieval_first,162,78,0.48148148148148145
mean,123,0,11,4,longest,162,22,0.13580246913580246
mean,123,0,11,4,highest_base_count,162,69,0.42592592592592593
mean,123,0,11,4,highest_base_density,162,87,0.5370370370370371
mean,123,0,11,4,lowest_base_density,162,42,0.25925925925925924
mean,123,0,11,4,oracle_residual,162,111,0.6851851851851852
mean,123,0,11,5,retrieval_first,162,99,0.6111111111111112
mean,123,0,11,5,longest,162,22,0.13580246913580246
mean,123,0,11,5,highest_base_count,162,69,0.42592592592592593
mean,123,0,11,5,highest_base_density,162,114,0.7037037037037037
mean,123,0,11,5,lowest_base_density,162,48,0.2962962962962963
mean,123,0,11,5,oracle_residual,162,132,0.8148148148148148
mean,123,0,11,6,retrieval_first,162,100,0.6172839506172839
mean,123,0,11,6,longest,162,43,0.2654320987654321
mean,123,0,11,6,highest_base_count,162,97,0.5987654320987654
mean,123,0,11,6,highest_base_density,162,114,0.7037037037037037
mean,123,0,11,6,lowest_base_density,162,48,0.2962962962962963
mean,123,0,11,6,oracle_residual,162,144,0.8888888888888888
mean,18,1,15,1,retrieval_first,106,20,0.18867924528301888
mean,18,1,15,1,longest,106,1,0.009433962264150943
mean,18,1,15,1,highest_base_count,106,0,0.0
mean,18,1,15,1,highest_base_density,106,0,0.0
mean,18,1,15,1,lowest_base_density,106,26,0.24528301886792453
mean,18,1,15,1,oracle_residual,106,26,0.24528301886792453
mean,18,1,15,2,retrieval_first,106,21,0.19811320754716982
mean,18,1,15,2,longest,106,13,0.12264150943396226
mean,18,1,15,2,highest_base_count,106,0,0.0
mean,18,1,15,2,highest_base_density,106,3,0.02830188679245283
mean,18,1,15,2,lowest_base_density,106,30,0.2830188679245283
mean,18,1,15,2,oracle_residual,106,46,0.4339622641509434
mean,18,1,15,3,retrieval_first,106,21,0.19811320754716982
mean,18,1,15,3,longest,106,17,0.16037735849056603
mean,18,1,15,3,highest_base_count,106,3,0.02830188679245283
mean,18,1,15,3,highest_base_density,106,3,0.02830188679245283
mean,18,1,15,3,lowest_base_density,106,31,0.29245283018867924
mean,18,1,15,3,oracle_residual,106,58,0.5471698113207547
mean,18,1,15,4,retrieval_first,106,23,0.2169811320754717
mean,18,1,15,4,longest,106,17,0.16037735849056603
mean,18,1,15,4,highest_base_count,106,23,0.2169811320754717
mean,18,1,15,4,highest_base_density,106,8,0.07547169811320754
mean,18,1,15,4,lowest_base_density,106,39,0.36792452830188677
mean,18,1,15,4,oracle_residual,106,69,0.6509433962264151
mean,18,1,15,5,retrieval_first,106,28,0.2641509433962264
mean,18,1,15,5,longest,106,19,0.1792452830188679
mean,18,1,15,5,highest_base_count,106,28,0.2641509433962264
mean,18,1,15,5,highest_base_density,106,19,0.1792452830188679
mean,18,1,15,5,lowest_base_density,106,47,0.44339622641509435
mean,18,1,15,5,oracle_residual,106,77,0.7264150943396226
mean,18,1,15,6,retrieval_first,106,40,0.37735849056603776
mean,18,1,15,6,longest,106,27,0.25471698113207547
mean,18,1,15,6,highest_base_count,106,39,0.36792452830188677
mean,18,1,15,6,highest_base_density,106,39,0.36792452830188677
mean,18,1,15,6,lowest_base_density,106,59,0.5566037735849056
mean,18,1,15,6,oracle_residual,106,85,0.8018867924528302
mean,91,1,15,1,retrieval_first,135,30,0.2222222222222222
mean,91,1,15,1,longest,135,0,0.0
mean,91,1,15,1,highest_base_count,135,0,0.0
mean,91,1,15,1,highest_base_density,135,2,0.014814814814814815
mean,91,1,15,1,lowest_base_density,135,46,0.34074074074074073
mean,91,1,15,1,oracle_residual,135,46,0.34074074074074073
mean,91,1,15,2,retrieval_first,135,46,0.34074074074074073
mean,91,1,15,2,longest,135,0,0.0
mean,91,1,15,2,highest_base_count,135,2,0.014814814814814815
mean,91,1,15,2,highest_base_density,135,13,0.0962962962962963
mean,91,1,15,2,lowest_base_density,135,46,0.34074074074074073
mean,91,1,15,2,oracle_residual,135,76,0.562962962962963
mean,91,1,15,3,retrieval_first,135,48,0.35555555555555557
mean,91,1,15,3,longest,135,0,0.0
mean,91,1,15,3,highest_base_count,135,13,0.0962962962962963
mean,91,1,15,3,highest_base_density,135,19,0.14074074074074075
mean,91,1,15,3,lowest_base_density,135,76,0.562962962962963
mean,91,1,15,3,oracle_residual,135,92,0.6814814814814815
mean,91,1,15,4,retrieval_first,135,50,0.37037037037037035
mean,91,1,15,4,longest,135,30,0.2222222222222222
mean,91,1,15,4,highest_base_count,135,19,0.14074074074074075
mean,91,1,15,4,highest_base_density,135,21,0.15555555555555556
mean,91,1,15,4,lowest_base_density,135,76,0.562962962962963
mean,91,1,15,4,oracle_residual,135,106,0.7851851851851852
mean,91,1,15,5,retrieval_first,135,50,0.37037037037037035
mean,91,1,15,5,longest,135,32,0.23703703703703705
mean,91,1,15,5,highest_base_count,135,35,0.25925925925925924
mean,91,1,15,5,highest_base_density,135,21,0.15555555555555556
mean,91,1,15,5,lowest_base_density,135,76,0.562962962962963
mean,91,1,15,5,oracle_residual,135,117,0.8666666666666667
mean,91,1,15,6,retrieval_first,135,50,0.37037037037037035
mean,91,1,15,6,longest,135,43,0.31851851851851853
mean,91,1,15,6,highest_base_count,135,49,0.362962962962963
mean,91,1,15,6,highest_base_density,135,26,0.1925925925925926
mean,91,1,15,6,lowest_base_density,135,76,0.562962962962963
mean,91,1,15,6,oracle_residual,135,123,0.9111111111111111
mean,71,0,11,1,retrieval_first,168,34,0.20238095238095238
mean,71,0,11,1,longest,168,7,0.041666666666666664
mean,71,0,11,1,highest_base_count,168,66,0.39285714285714285
mean,71,0,11,1,highest_base_density,168,11,0.06547619047619048
mean,71,0,11,1,lowest_base_density,168,29,0.17261904761904762
mean,71,0,11,1,oracle_residual,168,66,0.39285714285714285
mean,71,0,11,2,retrieval_first,168,41,0.24404761904761904
mean,71,0,11,2,longest,168,16,0.09523809523809523
mean,71,0,11,2,highest_base_count,168,100,0.5952380952380952
mean,71,0,11,2,highest_base_density,168,77,0.4583333333333333
mean,71,0,11,2,lowest_base_density,168,36,0.21428571428571427
mean,71,0,11,2,oracle_residual,168,100,0.5952380952380952
mean,71,0,11,3,retrieval_first,168,107,0.6369047619047619
mean,71,0,11,3,longest,168,16,0.09523809523809523
mean,71,0,11,3,highest_base_count,168,111,0.6607142857142857
mean,71,0,11,3,highest_base_density,168,111,0.6607142857142857
mean,71,0,11,3,lowest_base_density,168,36,0.21428571428571427
mean,71,0,11,3,oracle_residual,168,129,0.7678571428571429
mean,71,0,11,4,retrieval_first,168,116,0.6904761904761905
mean,71,0,11,4,longest,168,17,0.10119047619047619
mean,71,0,11,4,highest_base_count,168,120,0.7142857142857143
mean,71,0,11,4,highest_base_density,168,113,0.6726190476190477
mean,71,0,11,4,lowest_base_density,168,45,0.26785714285714285
mean,71,0,11,4,oracle_residual,168,140,0.8333333333333334
mean,71,0,11,5,retrieval_first,168,117,0.6964285714285714
mean,71,0,11,5,longest,168,25,0.1488095238095238
mean,71,0,11,5,highest_base_count,168,128,0.7619047619047619
mean,71,0,11,5,highest_base_density,168,121,0.7202380952380952
mean,71,0,11,5,lowest_base_density,168,46,0.27380952380952384
mean,71,0,11,5,oracle_residual,168,149,0.8869047619047619
mean,71,0,11,6,retrieval_first,168,117,0.6964285714285714
mean,71,0,11,6,longest,168,91,0.5416666666666666
mean,71,0,11,6,highest_base_count,168,135,0.8035714285714286
mean,71,0,11,6,highest_base_density,168,122,0.7261904761904762
mean,71,0,11,6,lowest_base_density,168,47,0.27976190476190477
mean,71,0,11,6,oracle_residual,168,157,0.9345238095238095
mean,123,1,11,1,retrieval_first,103,17,0.1650485436893204
mean,123,1,11,1,longest,103,10,0.0970873786407767
mean,123,1,11,1,highest_base_count,103,17,0.1650485436893204
mean,123,1,11,1,highest_base_density,103,17,0.1650485436893204
mean,123,1,11,1,lowest_base_density,103,28,0.27184466019417475
mean,123,1,11,1,oracle_residual,103,28,0.27184466019417475
mean,123,1,11,2,retrieval_first,103,25,0.24271844660194175
mean,123,1,11,2,longest,103,36,0.34951456310679613
mean,123,1,11,2,highest_base_count,103,18,0.17475728155339806
mean,123,1,11,2,highest_base_density,103,18,0.17475728155339806
mean,123,1,11,2,lowest_base_density,103,38,0.36893203883495146
mean,123,1,11,2,oracle_residual,103,54,0.5242718446601942
mean,123,1,11,3,retrieval_first,103,35,0.33980582524271846
mean,123,1,11,3,longest,103,37,0.3592233009708738
mean,123,1,11,3,highest_base_count,103,28,0.27184466019417475
mean,123,1,11,3,highest_base_density,103,18,0.17475728155339806
mean,123,1,11,3,lowest_base_density,103,64,0.6213592233009708
mean,123,1,11,3,oracle_residual,103,71,0.6893203883495146
mean,123,1,11,4,retrieval_first,103,36,0.34951456310679613
mean,123,1,11,4,longest,103,38,0.36893203883495146
mean,123,1,11,4,highest_base_count,103,36,0.34951456310679613
mean,123,1,11,4,highest_base_density,103,26,0.2524271844660194
mean,123,1,11,4,lowest_base_density,103,65,0.6310679611650486
mean,123,1,11,4,oracle_residual,103,81,0.7864077669902912
mean,123,1,11,5,retrieval_first,103,36,0.34951456310679613
mean,123,1,11,5,longest,103,39,0.3786407766990291
mean,123,1,11,5,highest_base_count,103,37,0.3592233009708738
mean,123,1,11,5,highest_base_density,103,27,0.2621359223300971
mean,123,1,11,5,lowest_base_density,103,66,0.6407766990291263
mean,123,1,11,5,oracle_residual,103,91,0.883495145631068
mean,123,1,11,6,retrieval_first,103,37,0.3592233009708738
mean,123,1,11,6,longest,103,40,0.3883495145631068
mean,123,1,11,6,highest_base_count,103,38,0.36893203883495146
mean,123,1,11,6,highest_base_density,103,37,0.3592233009708738
mean,123,1,11,6,lowest_base_density,103,76,0.7378640776699029
mean,123,1,11,6,oracle_residual,103,99,0.9611650485436893
mean,19,0,11,1,retrieval_first,71,4,0.056338028169014086
mean,19,0,11,1,longest,71,3,0.04225352112676056
mean,19,0,11,1,highest_base_count,71,4,0.056338028169014086
mean,19,0,11,1,highest_base_density,71,4,0.056338028169014086
mean,19,0,11,1,lowest_base_density,71,26,0.36619718309859156
mean,19,0,11,1,oracle_residual,71,26,0.36619718309859156
mean,19,0,11,2,retrieval_first,71,23,0.323943661971831
mean,19,0,11,2,longest,71,6,0.08450704225352113
