source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,delta_cosine,explained_variance
preprocess,v,35,8,0.27727906693052506,0.7946414889199209,0.2203374505919988,0.6070789932843429,0.36854490408713125
preprocess,v,35,16,0.27727906693052506,0.7365676906918506,0.2042348020062079,0.6763638348025968,0.45746803702887445
preprocess,v,35,32,0.27727906693052506,0.6595329607621976,0.18287468397006876,0.7516756439237934,0.5650162736682495
preprocess,v,35,64,0.27727906693052506,0.555059717437315,0.15390644054173958,0.8318105013032764,0.691908710078408
preprocess,v,35,128,0.27727906693052506,0.43091254113517485,0.11948302733462278,0.9023936956187284,0.8143143818924262
preprocess,v,36,1,0.2918792956598192,0.9414710991808783,0.2747959213129905,0.33709371012694506,0.11363216940714888
preprocess,v,36,2,0.2918792956598192,0.8890254193781695,0.2594881132317755,0.4578578422386908,0.20963380369946988
preprocess,v,36,4,0.2918792956598192,0.8410681940321687,0.24549039207598558,0.540929101627437,0.2926042929874661
preprocess,v,36,8,0.2918792956598192,0.7794915198290212,0.2275174357804967,0.6264127796546322,0.3923929705146427
preprocess,v,36,16,0.2918792956598192,0.7099433973529861,0.20721777877772873,0.7042587397788544,0.4959803725549002
preprocess,v,36,32,0.2918792956598192,0.6193778596779294,0.18078357343008036,0.785093030755456,0.6163710669407874
preprocess,v,36,64,0.2918792956598192,0.5066661399841992,0.14788535607326744,0.8621423447398415,0.7432894225935118
preprocess,v,36,128,0.2918792956598192,0.3829537286413882,0.11177626458614992,0.9237675257983786,0.853346441719658
preprocess,v,37,1,0.3177510319982147,0.948495223687946,0.30138533617222235,0.31679143082026895,0.10035681064115325
preprocess,v,37,2,0.3177510319982147,0.9053454841815991,0.28767446191362644,0.42467582256585545,0.18034955427198596
preprocess,v,37,4,0.3177510319982147,0.8627660876154613,0.27414481471287494,0.50560328129939,0.25563467806071016
preprocess,v,37,8,0.3177510319982147,0.8132271127666999,0.2584037543305474,0.5819464434646346,0.33866166306113726
preprocess,v,37,16,0.3177510319982147,0.7464923911004421,0.23719872765098038,0.6653939510013182,0.44274911002914463
preprocess,v,37,32,0.3177510319982147,0.6613721997648266,0.21015169901020309,0.7500578733526062,0.5625868133782342
preprocess,v,37,64,0.3177510319982147,0.5499386815286447,0.17474358359146436,0.8352050326467962,0.697567446558536
preprocess,v,37,128,0.3177510319982147,0.41973231006843437,0.13337037468723967,0.9076479426983877,0.8238247878846157
preprocess,v,38,1,0.3327424515666999,0.9360249262805127,0.31145522869811737,0.3519337116298477,0.12385733738156081
preprocess,v,38,2,0.3327424515666999,0.881130040796465,0.2931893699236821,0.47287403312723775,0.22360985120601992
preprocess,v,38,4,0.3327424515666999,0.8256077863037571,0.2747147588472682,0.5642444356789084,0.31837178319460974
preprocess,v,38,8,0.3327424515666999,0.7642238343542316,0.2542897121887306,0.6449511074530503,0.415961931004916
preprocess,v,38,16,0.3327424515666999,0.6915060220484641,0.2300934090495424,0.7223706953294196,0.5218194214707091
preprocess,v,38,32,0.3327424515666999,0.6069437436738756,0.2019559492331161,0.7947447967839366,0.6316192920151408
preprocess,v,38,64,0.3327424515666999,0.5018259660675152,0.16697880220913258,0.8649686120203467,0.7481706997804051
preprocess,v,38,128,0.3327424515666999,0.3820005487169396,0.12710779907989908,0.9241620965934261,0.854075580779957
preprocess,v,39,1,0.35381592206520673,0.9302560508805613,0.32913940239904366,0.36691099710979314,0.13462367980010262
preprocess,v,39,2,0.35381592206520673,0.883058029690054,0.31243999101187114,0.46926380235419785,0.22020851619991966
preprocess,v,39,4,0.35381592206520673,0.8271793839234172,0.29266923643619347,0.561937956372477,0.31577426681207593
preprocess,v,39,8,0.35381592206520673,0.7659426358509854,0.27100269995267123,0.6429089193545574,0.41333187858564474
preprocess,v,39,16,0.35381592206520673,0.6834512585892232,0.24181593724437203,0.7299961487109414,0.5328943771328069
preprocess,v,39,32,0.35381592206520673,0.5872712324143995,0.20778591259907106,0.809390202299529,0.6551124995784724
preprocess,v,39,64,0.35381592206520673,0.47574457749983334,0.16832600635562572,0.8795834792556674,0.7736670969795051
preprocess,v,39,128,0.35381592206520673,0.35741026628318956,0.12645744292055777,0.9339474832962394,0.8722579015553795
preprocess,v,40,1,0.41151858673012937,0.9269292596522666,0.3814486189309058,0.37523612246224497,0.14080214760050092
preprocess,v,40,2,0.41151858673012937,0.867061655410753,0.35681198704251943,0.4982008487712207,0.2482040857163647
preprocess,v,40,4,0.41151858673012937,0.8234258358791805,0.3388550362580758,0.5674239092659674,0.3219698928066729
preprocess,v,40,8,0.41151858673012937,0.7651201159584481,0.3148611487980132,0.6438875741585102,0.414591208155731
preprocess,v,40,16,0.41151858673012937,0.6880196833009803,0.28313288771453055,0.7256920251666121,0.5266289153904189
preprocess,v,40,32,0.41151858673012937,0.5899773128053603,0.2427866299685013,0.8074198228771486,0.651926770374966
preprocess,v,40,64,0.41151858673012937,0.47367792871144276,0.19492727178858787,0.8806981434360114,0.7756292198516374
preprocess,v,40,128,0.41151858673012937,0.35059620063368246,0.14427685299772589,0.9365267236449939,0.8770823041012267
preprocess,v,41,1,0.4018643522802169,0.9311845247520051,0.3742098658928261,0.364548187298171,0.13289538086238237
preprocess,v,41,2,0.4018643522802169,0.8778838585626834,0.35279022819855027,0.47887360636716503,0.22931993087509453
preprocess,v,41,4,0.4018643522802169,0.8323525529451162,0.3344928195580741,0.5542465404544692,0.3071892276057476
preprocess,v,41,8,0.4018643522802169,0.7667995898005825,0.3081494204839471,0.6418865858402545,0.4120183890816584
preprocess,v,41,16,0.4018643522802169,0.6821090566202631,0.2741153142231718,0.7312504597445494,0.5347272348766148
preprocess,v,41,32,0.4018643522802169,0.5804512989866643,0.23326268529748634,0.8142949646809159,0.6630762895046941
preprocess,v,41,64,0.4018643522802169,0.46574049207063056,0.18716450117663344,0.8849213490733552,0.7830857940458069
preprocess,v,41,128,0.4018643522802169,0.3456199876485741,0.1388923524714908,0.938374564946109,0.8805468241377995
preprocess,v,42,1,0.4853121721400805,0.9314575337575286,0.4520476789641086,0.3638500553886758,0.13238686280634246
preprocess,v,42,2,0.4853121721400805,0.8900271315471644,0.43194100047475953,0.45590756202318744,0.20785170510992648
preprocess,v,42,4,0.4853121721400805,0.8401324925651759,0.4077265248522655,0.5423812265705965,0.2941773949362248
preprocess,v,42,8,0.4853121721400805,0.7782627375311187,0.37770037964691255,0.6279387799543591,0.39430711137056906
preprocess,v,42,16,0.4853121721400805,0.7001075287128421,0.33977070549125316,0.7140374277582352,0.509849448239597
preprocess,v,42,32,0.4853121721400805,0.6027190113248123,0.2925068725761664,0.7979535032742452,0.6367297933876408
preprocess,v,42,64,0.4853121721400805,0.4865124886814053,0.23611043265524914,0.8736736223310313,0.7633055983570255
preprocess,v,42,128,0.4853121721400805,0.3627343620159764,0.17603940113981983,0.9318925810483001,0.8684237826128626
preprocess,v,43,1,0.5042585172458477,0.9548449146365541,0.4814886808543668,0.2971046768273964,0.08827118899271166
preprocess,v,43,2,0.5042585172458477,0.9262364674962759,0.4670626277187039,0.3769429748383968,0.14208600628002022
preprocess,v,43,4,0.5042585172458477,0.8817110675260726,0.4446103155499509,0.4717897767036006,0.22258559340203335
preprocess,v,43,8,0.5042585172458477,0.8264426556832976,0.41674074814358025,0.5630209026911333,0.3169925368671385
preprocess,v,43,16,0.5042585172458477,0.7541820323822328,0.3803027133825246,0.6566654110213243,0.43120946203180477
preprocess,v,43,32,0.5042585172458477,0.6609855912605485,0.33330761416991406,0.7503985928464573,0.5630980481459432
preprocess,v,43,64,0.5042585172458477,0.5468336972272788,0.2757455493438924,0.8372412481338606,0.7009729075767448
preprocess,v,43,128,0.5042585172458477,0.4174031152226277,0.21047907597595997,0.9087214311341214,0.8257746394024458
preprocess,v,44,1,0.5679269983448748,0.9653348345866476,0.548239715004541,0.26101466842606696,0.06812865713356969
preprocess,v,44,2,0.5679269983448748,0.9370321191887415,0.5321658388035989,0.3492431926446901,0.12197080760865613
preprocess,v,44,4,0.5679269983448748,0.8994237208764717,0.5108070140375531,0.43707776233151313,0.19103697032472267
preprocess,v,44,8,0.5679269983448748,0.8496475156155603,0.48253776319472536,0.5273510208658994,0.2780990992083062
preprocess,v,44,16,0.5679269983448748,0.7830806021719866,0.44473261585363344,0.6219202284071157,0.386784770501959
preprocess,v,44,32,0.5679269983448748,0.698482303507275,0.3966869580279005,0.7156273273758982,0.512122471687171
preprocess,v,44,64,0.5679269983448748,0.5869200850882046,0.3333277621924626,0.8096448688900922,0.6555248137200547
preprocess,v,44,128,0.5679269983448748,0.454682271827686,0.25822633783972615,0.8906537103081165,0.7932640316856142
preprocess,v,45,1,0.5435381721867533,0.9400916848647752,0.5109757160793652,0.34092172715758096,0.11622762404810809
preprocess,v,45,2,0.5435381721867533,0.9143846840880874,0.4970029798648008,0.40484645176304646,0.1639006495051287
preprocess,v,45,4,0.5435381721867533,0.8718120761887319,0.4738631423819618,0.48984048813005726,0.23994370381149274
preprocess,v,45,8,0.5435381721867533,0.8207437032470724,0.4461055322967008,0.5712965723512452,0.32637977358028153
preprocess,v,45,16,0.5435381721867533,0.753027128769444,0.4092989891783825,0.6579894705367612,0.43295014333724724
preprocess,v,45,32,0.5435381721867533,0.669839838384336,0.3640835214132922,0.7425056167553526,0.5513145909132466
preprocess,v,45,64,0.5435381721867533,0.5672079364960771,0.3082991650528978,0.8235746212553311,0.6782751567758621
preprocess,v,45,128,0.5435381721867533,0.4469961040501887,0.24295944537003933,0.8945359036751699,0.8001944829639529
preprocess,v,46,1,0.5913576061182607,0.9458647109362377,0.5593442911709942,0.32456116311953803,0.10533994860550738
preprocess,v,46,2,0.5913576061182607,0.8972740681508341,0.5306098449736704,0.44147394784296423,0.1948992466240523
preprocess,v,46,4,0.5913576061182607,0.8419464160030549,0.4978914170474158,0.5395611481376423,0.2911262325796108
preprocess,v,46,8,0.5913576061182607,0.7859677423607034,0.4647880026085995,0.6182675051855943,0.38225470796841887
preprocess,v,46,16,0.5913576061182607,0.7103191875921907,0.42005265435438566,0.7038797139699157,0.4954466517383702
preprocess,v,46,32,0.5913576061182607,0.61971848255426,0.36647523831052825,0.7848241856496558,0.6159490023806454
preprocess,v,46,64,0.5913576061182607,0.5153891668410577,0.3047793039224128,0.8569562455008309,0.7343740067028803
preprocess,v,46,128,0.5913576061182607,0.40214792767264435,0.23781323581391442,0.9155747070930901,0.8382770442685976
preprocess,v,47,1,0.5714153044021822,0.9732891306172424,0.5561523048429869,0.22958281342977832,0.0527082682223324
preprocess,v,47,2,0.5714153044021822,0.9509641120791109,0.5433954475792362,0.3093012407630918,0.09566725753758809
preprocess,v,47,4,0.5714153044021822,0.9165470521532008,0.523729012805044,0.399926869801565,0.15994150118927794
preprocess,v,47,8,0.5714153044021822,0.8676785766595949,0.49580481800519466,0.49712562557765966,0.24713388760597946
preprocess,v,47,16,0.5714153044021822,0.8010514115622028,0.45773303617961386,0.5985955529689495,0.3583166360342024
preprocess,v,47,32,0.5714153044021822,0.7138982910667364,0.40793240930209684,0.7002494055777508,0.4903492300119934
preprocess,v,47,64,0.5714153044021822,0.6030138003943216,0.3445713143110381,0.7977307544115353,0.6363743565339972
preprocess,v,47,128,0.5714153044021822,0.4760033389889126,0.2719955928448047,0.8794434724707475,0.7734208212714063
preprocess,v,48,1,0.5639285456584375,0.9721000855456656,0.5481949874762099,0.23456645898787332,0.05502142368210965
preprocess,v,48,2,0.5639285456584375,0.9496846919848466,0.5355543071850957,0.3132075762328348,0.09809898580964703
preprocess,v,48,4,0.5639285456584375,0.9127381928337741,0.5147191216516607,0.408544968568377,0.16690899134253614
preprocess,v,48,8,0.5639285456584375,0.866161359562895,0.48845311580383827,0.4997644437133933,0.24976449920015745
preprocess,v,48,16,0.5639285456584375,0.8080040193645026,0.4556565315263959,0.5891769723018785,0.34712950469080844
preprocess,v,48,32,0.5639285456584375,0.7298490633954231,0.4115827208707537,0.6836083269393547,0.46732034466082367
preprocess,v,48,64,0.5639285456584375,0.6273626902465155,0.3537877295110822,0.7787272018407054,0.6064160548866547
preprocess,v,48,128,0.5639285456584375,0.5035665006797899,0.2839755243706625,0.863956468459558,0.7464207793931111
preprocess,v,49,1,0.5736896183022685,0.9733304722866157,0.5583895871280753,0.22940747964770833,0.05262779171831371
preprocess,v,49,2,0.5736896183022685,0.9465841928368208,0.5430455242795167,0.3224567658950026,0.1039783658714645
preprocess,v,49,4,0.5736896183022685,0.9083173011642217,0.521092205802249,0.41828181935836584,0.1749596804057446
preprocess,v,49,8,0.5736896183022685,0.8622004203665131,0.49463543006012034,0.5065673056167443,0.2566104351198081
preprocess,v,49,16,0.5736896183022685,0.8031619127455374,0.4607656511579072,0.595760809314384,0.35493094191492985
preprocess,v,49,32,0.5736896183022685,0.7267091182830504,0.4169054766845813,0.6869453088887582,0.4718938574042714
preprocess,v,49,64,0.5736896183022685,0.6269282192598807,0.35966221081012184,0.7790770230828495,0.6069610078956349
preprocess,v,49,128,0.5736896183022685,0.5080426362105133,0.29145878604888764,0.8613319219628819,0.741892679792272
preprocess,v,50,1,0.5204079345852823,0.972016598714344,0.505845150519543,0.23491217896013375,0.05518373182379791
preprocess,v,50,2,0.5204079345852823,0.9506075661102026,0.4947037200805528,0.3103953209280655,0.09634525525403678
preprocess,v,50,4,0.5204079345852823,0.9191862601987882,0.4783518231692213,0.3938230809154861,0.15509661906176553
preprocess,v,50,8,0.5204079345852823,0.8755878712506426,0.4556628756254711,0.4830588781078016,0.23334587971876794
preprocess,v,50,16,0.5204079345852823,0.8185087822469735,0.42595846480906213,0.5744940150990056,0.3300433733845764
preprocess,v,50,32,0.5204079345852823,0.742031558830195,0.3861591109279192,0.6703649496356674,0.4493891657000309
preprocess,v,50,64,0.5204079345852823,0.6421024049986656,0.334155186377598,0.7666188762970357,0.5877045014949297
preprocess,v,50,128,0.5204079345852823,0.5197018064644604,0.27045694370240997,0.8543477233290767,0.7299100323575766
preprocess,v,51,1,0.5093243678873829,0.9671089023398742,0.4925721303625171,0.2543626761436584,0.06470037101496362
preprocess,v,51,2,0.5093243678873829,0.9379494835002273,0.4777205277940505,0.34677192274124036,0.12025076640165679
preprocess,v,51,4,0.5093243678873829,0.8945795279404819,0.4556311525932793,0.44690879180184473,0.1997274681897846
preprocess,v,51,8,0.5093243678873829,0.840337776111782,0.4280045066300224,0.5420631162876742,0.29383242203950466
preprocess,v,51,16,0.5093243678873829,0.777510587078432,0.39600508828947034,0.628869848999737,0.3954772869809519
preprocess,v,51,32,0.5093243678873829,0.6984823227126402,0.3557540674961265,0.7156273086306553,0.5121224448579551
preprocess,v,51,64,0.5093243678873829,0.5996536849900369,0.30541823405889035,0.8002596191723469,0.6404154580778696
preprocess,v,51,128,0.5093243678873829,0.47953402932385164,0.24423836636586047,0.8775232844320607,0.7700471147204314
preprocess,v,52,1,0.4238623441982604,0.9703881680562628,0.41131100369458307,0.2415508296330408,0.05834680329641031
preprocess,v,52,2,0.4238623441982604,0.944154243011574,0.4001914307276198,0.32950381697825826,0.10857276540324153
preprocess,v,52,4,0.4238623441982604,0.903616692572282,0.3830090895703663,0.4283420045999808,0.18347687290472994
preprocess,v,52,8,0.4238623441982604,0.8515921055871186,0.3609578261748886,0.5242050035069274,0.2747908857016978
preprocess,v,52,16,0.4238623441982604,0.7917132282817227,0.3355774248722635,0.6108929236484351,0.37319016416373274
preprocess,v,52,32,0.4238623441982604,0.7177650595634347,0.30423358073016143,0.6962853720062623,0.484813319269899
