base_method,example_id,sub_q_idx,chunk_order,chunk_id,chunk_len,residual_count,residual_frac
mean,165,0,10,10,93,35,0.22875816993464052
mean,165,0,0,0,93,17,0.1111111111111111
mean,165,0,7,7,159,1,0.006535947712418301
mean,165,0,11,1,77,34,0.2222222222222222
mean,165,0,1,1,221,8,0.05228758169934641
mean,165,0,12,3,36,36,0.23529411764705882
mean,68,1,3,12,134,1,0.010869565217391304
mean,68,1,9,18,62,1,0.010869565217391304
mean,68,1,4,13,84,2,0.021739130434782608
mean,68,1,10,19,103,7,0.07608695652173914
mean,68,1,11,1,47,28,0.30434782608695654
mean,68,1,0,0,103,3,0.03260869565217391
mean,68,1,12,11,29,29,0.31521739130434784
mean,68,1,1,1,47,15,0.16304347826086957
mean,68,1,2,11,79,6,0.06521739130434782
mean,18,0,2,2,84,11,0.08661417322834646
mean,18,0,6,6,101,13,0.10236220472440945
mean,18,0,7,7,71,6,0.047244094488188976
mean,18,0,3,3,141,7,0.05511811023622047
mean,18,0,8,8,120,8,0.06299212598425197
mean,18,0,9,9,47,14,0.11023622047244094
mean,18,0,4,4,113,8,0.06299212598425197
mean,18,0,10,10,32,32,0.25196850393700787
mean,18,0,0,0,106,9,0.07086614173228346
mean,18,0,5,5,93,13,0.10236220472440945
mean,18,0,1,1,144,6,0.047244094488188976
mean,123,0,4,4,196,21,0.12962962962962962
mean,123,0,9,9,162,27,0.16666666666666666
mean,123,0,10,10,26,26,0.16049382716049382
mean,123,0,5,5,223,1,0.006172839506172839
mean,123,0,8,8,241,3,0.018518518518518517
mean,123,0,0,0,105,30,0.18518518518518517
mean,123,0,2,2,420,12,0.07407407407407407
mean,123,0,6,6,231,6,0.037037037037037035
mean,123,0,3,3,87,8,0.04938271604938271
mean,123,0,1,1,60,28,0.1728395061728395
mean,18,1,9,17,93,8,0.07547169811320754
mean,18,1,10,6,84,1,0.009433962264150943
mean,18,1,3,1,95,2,0.018867924528301886
mean,18,1,4,12,51,5,0.04716981132075472
mean,18,1,11,3,113,4,0.03773584905660377
mean,18,1,5,13,118,12,0.11320754716981132
mean,18,1,0,0,86,20,0.18867924528301888
mean,18,1,12,5,93,8,0.07547169811320754
mean,18,1,1,11,144,1,0.009433962264150943
mean,18,1,6,14,47,5,0.04716981132075472
mean,18,1,7,15,49,3,0.02830188679245283
mean,18,1,13,6,47,11,0.10377358490566038
mean,18,1,14,15,26,26,0.24528301886792453
mean,91,1,14,2,46,46,0.34074074074074073
mean,91,1,2,2,95,2,0.014814814814814815
mean,91,1,3,1,32,2,0.014814814814814815
mean,91,1,11,1,65,14,0.1037037037037037
mean,91,1,10,18,95,11,0.08148148148148149
mean,91,1,0,0,110,30,0.2222222222222222
mean,91,1,12,2,95,6,0.044444444444444446
mean,91,1,1,11,65,16,0.11851851851851852
mean,91,1,8,16,49,5,0.037037037037037035
mean,91,1,13,1,65,3,0.022222222222222223
mean,71,0,2,2,165,66,0.39285714285714285
mean,71,0,0,0,153,34,0.20238095238095238
mean,71,0,4,4,138,1,0.005952380952380952
mean,71,0,8,8,70,11,0.06547619047619048
mean,71,0,9,9,170,8,0.047619047619047616
mean,71,0,3,3,249,9,0.05357142857142857
mean,71,0,10,10,29,29,0.17261904761904762
mean,71,0,6,6,55,2,0.011904761904761904
mean,71,0,1,1,268,7,0.041666666666666664
mean,71,0,7,7,176,1,0.005952380952380952
mean,123,1,2,11,87,10,0.0970873786407767
mean,123,1,6,14,352,10,0.0970873786407767
mean,123,1,8,16,137,1,0.009708737864077669
mean,123,1,10,5,28,28,0.27184466019417475
mean,123,1,9,17,196,26,0.2524271844660194
mean,123,1,3,4,135,1,0.009708737864077669
mean,123,1,5,13,157,1,0.009708737864077669
mean,123,1,0,0,105,17,0.1650485436893204
mean,123,1,1,1,107,8,0.07766990291262135
mean,123,1,7,15,195,1,0.009708737864077669
mean,19,0,5,5,190,3,0.04225352112676056
mean,19,0,2,2,131,3,0.04225352112676056
mean,19,0,3,3,46,8,0.11267605633802817
mean,19,0,8,8,38,4,0.056338028169014086
mean,19,0,9,9,120,1,0.014084507042253521
mean,19,0,10,10,26,26,0.36619718309859156
mean,19,0,0,0,67,4,0.056338028169014086
mean,19,0,4,4,188,3,0.04225352112676056
mean,19,0,1,1,37,19,0.2676056338028169
mean,166,0,2,2,73,8,0.06557377049180328
mean,166,0,9,9,143,8,0.06557377049180328
mean,166,0,10,10,31,31,0.2540983606557377
mean,166,0,3,3,160,6,0.04918032786885246
mean,166,0,6,6,204,7,0.05737704918032787
mean,166,0,7,7,200,6,0.04918032786885246
mean,166,0,4,4,143,3,0.02459016393442623
mean,166,0,0,0,52,9,0.07377049180327869
mean,166,0,1,1,170,27,0.22131147540983606
mean,166,0,8,8,83,5,0.040983606557377046
mean,166,0,5,5,89,12,0.09836065573770492
mean,71,1,10,18,153,34,0.17708333333333334
mean,71,1,0,0,246,10,0.052083333333333336
mean,71,1,1,11,329,6,0.03125
mean,71,1,4,13,172,2,0.010416666666666666
mean,71,1,7,16,123,3,0.015625
mean,71,1,11,1,329,36,0.1875
mean,71,1,8,17,153,30,0.15625
mean,71,1,5,14,203,6,0.03125
mean,71,1,2,12,55,15,0.078125
mean,71,1,3,7,176,4,0.020833333333333332
mean,71,1,6,15,124,1,0.005208333333333333
mean,71,1,12,12,45,45,0.234375
mean,123,2,3,12,87,12,0.12244897959183673
mean,123,2,9,18,107,21,0.21428571428571427
mean,123,2,4,4,157,2,0.02040816326530612
mean,123,2,10,11,33,33,0.336734693877551
mean,123,2,0,0,105,22,0.22448979591836735
mean,123,2,1,1,85,5,0.05102040816326531
mean,123,2,2,13,135,3,0.030612244897959183
mean,19,1,6,7,49,9,0.04736842105263158
mean,19,1,9,15,341,1,0.005263157894736842
mean,19,1,11,2,131,73,0.38421052631578945
mean,19,1,7,13,125,4,0.021052631578947368
mean,19,1,10,16,37,13,0.06842105263157895
mean,19,1,8,14,124,3,0.015789473684210527
mean,19,1,4,11,340,4,0.021052631578947368
mean,19,1,0,0,131,42,0.22105263157894736
mean,19,1,12,3,31,31,0.1631578947368421
mean,19,1,1,3,37,8,0.042105263157894736
mean,19,1,2,2,46,2,0.010526315789473684
mean,166,1,11,1,170,23,0.2072072072072072
mean,166,1,12,2,52,8,0.07207207207207207
mean,166,1,13,1,170,13,0.11711711711711711
mean,166,1,4,5,83,2,0.018018018018018018
mean,166,1,0,0,52,10,0.09009009009009009
mean,166,1,14,2,31,31,0.27927927927927926
mean,166,1,1,1,170,13,0.11711711711711711
mean,166,1,10,14,52,10,0.09009009009009009
mean,166,1,6,11,77,1,0.009009009009009009
mean,72,0,5,5,102,10,0.072992700729927
mean,72,0,2,2,153,19,0.1386861313868613
mean,72,0,9,9,322,16,0.11678832116788321
mean,72,0,6,6,192,16,0.11678832116788321
mean,72,0,3,3,170,7,0.051094890510948905
mean,72,0,7,7,134,6,0.043795620437956206
mean,72,0,10,10,26,26,0.1897810218978102
mean,72,0,4,4,137,6,0.043795620437956206
mean,72,0,0,0,58,25,0.18248175182481752
mean,72,0,1,1,190,5,0.0364963503649635
mean,72,0,8,8,140,1,0.0072992700729927005
mean,93,0,9,9,51,29,0.2196969696969697
mean,93,0,1,1,116,17,0.12878787878787878
mean,93,0,10,10,35,35,0.26515151515151514
mean,93,0,2,2,77,5,0.03787878787878788
mean,93,0,5,5,166,5,0.03787878787878788
mean,93,0,7,7,72,8,0.06060606060606061
mean,93,0,6,6,91,6,0.045454545454545456
mean,93,0,0,0,130,11,0.08333333333333333
mean,93,0,8,8,144,10,0.07575757575757576
mean,93,0,4,4,122,6,0.045454545454545456
mean,72,1,3,12,113,1,0.010416666666666666
mean,72,1,8,17,67,1,0.010416666666666666
mean,72,1,0,0,93,21,0.21875
mean,72,1,10,19,58,9,0.09375
mean,72,1,11,1,93,32,0.3333333333333333
mean,72,1,12,11,32,32,0.3333333333333333
mean,123,3,3,12,87,4,0.045454545454545456
mean,123,3,9,16,107,8,0.09090909090909091
mean,123,3,4,4,157,2,0.022727272727272728
mean,123,3,10,11,105,18,0.20454545454545456
mean,123,3,0,0,105,9,0.10227272727272728
mean,123,3,11,1,105,9,0.10227272727272728
mean,123,3,1,1,85,5,0.056818181818181816
mean,123,3,12,1,33,33,0.375
mean,93,1,3,11,107,1,0.00684931506849315
mean,93,1,10,14,130,3,0.02054794520547945
mean,93,1,11,1,51,38,0.2602739726027397
mean,93,1,12,10,91,24,0.1643835616438356
mean,93,1,8,4,116,1,0.00684931506849315
mean,93,1,13,7,27,27,0.18493150684931506
mean,93,1,0,0,51,31,0.21232876712328766
mean,93,1,1,10,91,17,0.11643835616438356
mean,93,1,5,13,130,2,0.0136986301369863
mean,93,1,6,1,77,1,0.00684931506849315
mean,93,1,2,7,89,1,0.00684931506849315
mean,143,0,1,1,44,21,0.1810344827586207
mean,143,0,2,2,107,15,0.12931034482758622
mean,143,0,6,6,257,1,0.008620689655172414
mean,143,0,9,9,92,15,0.12931034482758622
mean,143,0,10,10,26,26,0.22413793103448276
mean,143,0,3,3,63,5,0.04310344827586207
mean,143,0,4,4,159,12,0.10344827586206896
mean,143,0,7,7,83,1,0.008620689655172414
mean,143,0,0,0,209,16,0.13793103448275862
mean,143,0,8,8,94,4,0.034482758620689655
mean,20,0,0,0,256,24,0.18604651162790697
mean,20,0,1,1,242,15,0.11627906976744186
mean,20,0,8,8,138,13,0.10077519379844961
mean,20,0,5,5,180,5,0.03875968992248062
mean,20,0,9,9,98,24,0.18604651162790697
mean,20,0,6,6,165,3,0.023255813953488372
mean,20,0,10,10,30,30,0.23255813953488372
mean,20,0,2,2,123,3,0.023255813953488372
mean,20,0,3,3,92,6,0.046511627906976744
mean,20,0,7,7,136,5,0.03875968992248062
mean,20,0,4,4,89,1,0.007751937984496124
mean,167,0,2,2,152,4,0.0392156862745098
mean,167,0,10,10,29,29,0.28431372549019607
mean,167,0,6,6,167,2,0.0196078431372549
mean,167,0,7,7,140,1,0.00980392156862745
mean,167,0,3,3,132,5,0.049019607843137254
mean,167,0,8,8,130,4,0.0392156862745098
mean,167,0,4,4,121,5,0.049019607843137254
mean,167,0,0,0,72,19,0.18627450980392157
mean,167,0,1,1,138,9,0.08823529411764706
mean,167,0,9,9,129,17,0.16666666666666666
mean,167,0,5,5,65,7,0.06862745098039216
mean,143,1,8,16,90,1,0.009615384615384616
mean,143,1,12,3,33,33,0.3173076923076923
mean,143,1,10,18,44,9,0.08653846153846154
mean,143,1,4,14,107,15,0.14423076923076922
mean,143,1,11,2,107,24,0.23076923076923078
mean,143,1,5,3,44,7,0.0673076923076923
mean,143,1,0,0,49,11,0.10576923076923077
mean,143,1,1,11,63,2,0.019230769230769232
mean,143,1,7,15,98,1,0.009615384615384616
mean,143,1,3,13,168,1,0.009615384615384616
mean,20,1,12,2,45,45,0.23684210526315788
mean,20,1,10,17,256,50,0.2631578947368421
mean,20,1,1,1,242,21,0.11052631578947368
mean,20,1,4,12,123,4,0.021052631578947368
mean,20,1,11,1,242,6,0.031578947368421054
mean,20,1,2,2,147,12,0.06315789473684211
mean,20,1,0,0,256,51,0.26842105263157895
mean,20,1,8,15,169,1,0.005263157894736842
mean,167,1,12,12,26,26,0.2653061224489796
mean,167,1,3,1,98,4,0.04081632653061224
mean,167,1,4,13,113,21,0.21428571428571427
mean,167,1,7,16,40,1,0.01020408163265306
mean,167,1,5,14,109,3,0.030612244897959183
mean,167,1,0,0,102,3,0.030612244897959183
mean,167,1,1,11,51,2,0.02040816326530612
mean,167,1,10,19,72,11,0.11224489795918367
mean,167,1,6,15,283,1,0.01020408163265306
mean,167,1,2,12,72,1,0.01020408163265306
mean,167,1,11,1,51,25,0.25510204081632654
mean,21,0,10,10,31,31,0.20945945945945946
mean,21,0,2,2,212,9,0.060810810810810814
mean,21,0,5,5,205,10,0.06756756756756757
mean,21,0,7,7,321,5,0.033783783783783786
mean,21,0,8,8,149,8,0.05405405405405406
mean,21,0,6,6,148,3,0.02027027027027027
mean,21,0,3,3,139,2,0.013513513513513514
mean,21,0,9,9,228,23,0.1554054054054054
mean,21,0,0,0,75,33,0.22297297297297297
mean,21,0,4,4,152,9,0.060810810810810814
mean,21,0,1,1,120,15,0.10135135135135136
mean,95,0,1,1,147,2,0.021052631578947368
mean,95,0,2,2,58,4,0.042105263157894736
mean,95,0,3,3,54,5,0.05263157894736842
mean,95,0,12,1,27,27,0.28421052631578947
mean,95,0,4,4,69,1,0.010526315789473684
mean,95,0,10,10,91,29,0.30526315789473685
mean,95,0,5,5,61,3,0.031578947368421054
mean,95,0,11,1,91,11,0.11578947368421053
mean,95,0,0,0,91,11,0.11578947368421053
mean,95,0,8,8,133,2,0.021052631578947368
mean,144,0,2,2,95,13,0.1262135922330097
mean,144,0,8,8,90,4,0.038834951456310676
mean,144,0,3,3,139,1,0.009708737864077669
mean,144,0,9,9,121,6,0.05825242718446602
mean,144,0,4,4,67,10,0.0970873786407767
mean,144,0,10,10,33,33,0.32038834951456313
mean,144,0,0,0,93,29,0.2815533980582524
mean,144,0,5,5,89,1,0.009708737864077669
mean,144,0,1,1,133,3,0.02912621359223301
mean,144,0,6,6,52,2,0.019417475728155338
mean,144,0,7,7,120,1,0.009708737864077669
mean,74,0,10,10,28,28,0.22950819672131148
mean,74,0,2,2,76,8,0.06557377049180328
mean,74,0,3,3,161,7,0.05737704918032787
mean,74,0,4,4,191,7,0.05737704918032787
mean,74,0,0,0,71,32,0.26229508196721313
mean,74,0,9,9,149,6,0.04918032786885246
mean,74,0,1,1,158,13,0.10655737704918032
mean,74,0,5,5,47,16,0.13114754098360656
mean,74,0,6,6,200,5,0.040983606557377046
mean,21,1,1,7,139,8,0.035398230088495575
mean,21,1,11,1,148,79,0.3495575221238938
mean,21,1,0,0,148,38,0.168141592920354
mean,21,1,6,13,321,2,0.008849557522123894
mean,21,1,12,7,139,69,0.3053097345132743
mean,21,1,3,10,196,4,0.017699115044247787
mean,21,1,9,15,205,1,0.004424778761061947
mean,21,1,13,4,25,25,0.11061946902654868
mean,96,0,4,4,71,4,0.05333333333333334
mean,96,0,1,1,91,6,0.08
mean,96,0,6,6,146,5,0.06666666666666667
mean,96,0,5,5,203,1,0.013333333333333334
mean,96,0,2,2,56,11,0.14666666666666667
mean,96,0,10,10,28,28,0.37333333333333335
mean,96,0,0,0,30,2,0.02666666666666667
mean,96,0,7,7,119,1,0.013333333333333334
mean,96,0,3,3,126,4,0.05333333333333334
mean,96,0,9,9,116,11,0.14666666666666667
mean,96,0,8,8,127,2,0.02666666666666667
mean,74,1,11,1,158,24,0.17647058823529413
mean,74,1,0,0,158,46,0.3382352941176471
mean,74,1,14,3,27,27,0.19852941176470587
mean,74,1,2,11,128,2,0.014705882352941176
mean,74,1,3,12,76,7,0.051470588235294115
mean,74,1,9,14,191,3,0.022058823529411766
mean,74,1,4,3,71,6,0.04411764705882353
mean,74,1,12,2,128,1,0.007352941176470588
mean,74,1,13,12,76,9,0.0661764705882353
mean,74,1,10,5,71,4,0.029411764705882353
mean,74,1,6,9,69,3,0.022058823529411766
mean,74,1,1,2,78,4,0.029411764705882353
mean,169,0,6,6,109,3,0.036585365853658534
mean,169,0,7,7,52,8,0.0975609756097561
mean,169,0,4,4,157,6,0.07317073170731707
mean,169,0,8,8,84,1,0.012195121951219513
mean,169,0,9,9,65,21,0.25609756097560976
mean,169,0,0,0,42,2,0.024390243902439025
mean,169,0,1,1,119,2,0.024390243902439025
mean,169,0,10,10,27,27,0.32926829268292684
mean,169,0,5,5,198,7,0.08536585365853659
mean,169,0,2,2,95,5,0.06097560975609756
mean,169,1,5,14,58,2,0.011560693641618497
mean,169,1,0,0,127,44,0.2543352601156069
mean,169,1,12,11,30,30,0.17341040462427745
mean,169,1,10,19,42,1,0.005780346820809248
mean,169,1,11,1,127,95,0.5491329479768786
mean,169,1,1,11,119,1,0.005780346820809248
mean,96,1,5,13,80,2,0.02666666666666667
mean,96,1,3,11,67,4,0.05333333333333334
mean,96,1,12,2,30,30,0.4
mean,96,1,0,0,91,12,0.16
mean,96,1,11,1,91,22,0.29333333333333333
mean,96,1,9,16,164,1,0.013333333333333334
mean,96,1,6,14,97,1,0.013333333333333334
mean,96,1,10,17,30,3,0.04
mean,24,0,0,0,256,32,0.20382165605095542
mean,24,0,8,8,89,8,0.050955414012738856
mean,24,0,1,1,242,18,0.11464968152866242
mean,24,0,4,4,180,4,0.025477707006369428
mean,24,0,5,5,123,22,0.14012738853503184
mean,24,0,10,10,30,30,0.1910828025477707
mean,24,0,9,9,210,15,0.09554140127388536
mean,24,0,2,2,222,16,0.10191082802547771
mean,24,0,6,6,95,1,0.006369426751592357
mean,24,0,7,7,92,10,0.06369426751592357
mean,24,0,3,3,47,1,0.006369426751592357
mean,24,1,11,1,242,23,0.14935064935064934
mean,24,1,3,11,116,4,0.025974025974025976
mean,24,1,1,1,242,15,0.09740259740259741
mean,24,1,8,16,109,2,0.012987012987012988
mean,24,1,5,13,208,2,0.012987012987012988
mean,24,1,12,2,29,29,0.18831168831168832
mean,24,1,10,18,256,33,0.21428571428571427
mean,24,1,2,2,147,17,0.11038961038961038
mean,24,1,0,0,256,26,0.16883116883116883
mean,24,1,6,14,76,2,0.012987012987012988
mean,24,1,7,15,112,1,0.006493506493506494
mean,97,0,7,7,112,1,0.009708737864077669
mean,97,0,3,3,137,9,0.08737864077669903
mean,97,0,8,8,109,6,0.05825242718446602
mean,97,0,4,4,147,1,0.009708737864077669
mean,97,0,0,0,80,26,0.2524271844660194
mean,97,0,9,9,115,12,0.11650485436893204
mean,97,0,1,1,91,4,0.038834951456310676
mean,97,0,5,5,114,4,0.038834951456310676
mean,97,0,10,10,32,32,0.3106796116504854
mean,97,0,2,2,148,7,0.06796116504854369
mean,97,0,6,6,102,1,0.009708737864077669
mean,144,1,3,4,111,1,0.008403361344537815
mean,144,1,10,16,93,9,0.07563025210084033
mean,144,1,6,3,67,7,0.058823529411764705
mean,144,1,4,11,79,8,0.06722689075630252
mean,144,1,0,0,133,20,0.16806722689075632
mean,144,1,11,1,133,31,0.2605042016806723
mean,144,1,12,2,35,35,0.29411764705882354
mean,144,1,5,12,95,1,0.008403361344537815
mean,144,1,1,2,93,6,0.05042016806722689
mean,144,1,2,1,139,1,0.008403361344537815
mean,145,0,2,2,69,12,0.12631578947368421
mean,145,0,7,7,88,8,0.08421052631578947
mean,145,0,8,8,37,17,0.17894736842105263
mean,145,0,9,9,51,21,0.22105263157894736
mean,145,0,10,10,28,28,0.29473684210526313
mean,145,0,0,0,109,4,0.042105263157894736
mean,145,0,5,5,59,2,0.021052631578947368
mean,145,0,1,1,150,2,0.021052631578947368
mean,145,0,6,6,192,1,0.010526315789473684
mean,173,0,2,2,114,20,0.13245033112582782
mean,173,0,9,9,198,18,0.11920529801324503
mean,173,0,3,3,80,10,0.06622516556291391
mean,173,0,4,4,82,8,0.052980132450331126
mean,173,0,7,7,116,2,0.013245033112582781
mean,173,0,5,5,221,5,0.033112582781456956
mean,173,0,10,10,30,30,0.1986754966887417
mean,173,0,8,8,312,3,0.019867549668874173
mean,173,0,0,0,89,27,0.17880794701986755
mean,173,0,1,1,98,27,0.17880794701986755
mean,173,0,6,6,208,1,0.006622516556291391
mean,145,1,11,1,150,23,0.2
mean,145,1,5,13,124,8,0.06956521739130435
mean,145,1,2,1,310,5,0.043478260869565216
mean,145,1,12,2,29,29,0.25217391304347825
mean,145,1,7,15,78,1,0.008695652173913044
mean,145,1,8,16,75,2,0.017391304347826087
mean,145,1,0,0,150,23,0.2
mean,145,1,3,11,84,2,0.017391304347826087
mean,145,1,10,18,109,10,0.08695652173913043
mean,145,1,4,12,66,9,0.0782608695652174
mean,145,1,1,2,109,3,0.02608695652173913
mean,97,1,3,12,119,1,0.010638297872340425
mean,97,1,4,13,67,3,0.031914893617021274
mean,97,1,5,14,154,1,0.010638297872340425
mean,97,1,10,18,80,9,0.09574468085106383
mean,97,1,0,0,91,15,0.1595744680851064
mean,97,1,6,15,80,3,0.031914893617021274
mean,97,1,11,1,91,25,0.26595744680851063
mean,97,1,1,2,30,5,0.05319148936170213
mean,97,1,7,1,164,1,0.010638297872340425
mean,97,1,12,2,31,31,0.32978723404255317
mean,98,0,7,7,192,1,0.009523809523809525
mean,98,0,3,3,123,6,0.05714285714285714
mean,98,0,4,4,91,3,0.02857142857142857
mean,98,0,8,8,97,3,0.02857142857142857
mean,98,0,0,0,79,27,0.2571428571428571
mean,98,0,5,5,124,2,0.01904761904761905
mean,98,0,9,9,118,21,0.2
mean,98,0,1,1,40,10,0.09523809523809523
mean,98,0,6,6,135,1,0.009523809523809525
mean,98,0,10,10,31,31,0.29523809523809524
mean,146,0,1,1,72,2,0.030303030303030304
mean,146,0,6,6,73,1,0.015151515151515152
mean,146,0,3,3,33,3,0.045454545454545456
mean,146,0,10,10,27,27,0.4090909090909091
mean,146,0,4,4,52,2,0.030303030303030304
mean,146,0,0,0,86,15,0.22727272727272727
mean,146,0,9,9,209,3,0.045454545454545456
mean,146,0,8,8,130,8,0.12121212121212122
mean,146,0,5,5,68,4,0.06060606060606061
mean,146,0,7,7,240,1,0.015151515151515152
mean,146,1,3,12,141,6,0.044444444444444446
mean,146,1,2,11,83,4,0.02962962962962963
mean,146,1,4,13,130,1,0.007407407407407408
mean,146,1,8,17,150,8,0.05925925925925926
mean,146,1,5,14,155,2,0.014814814814814815
mean,146,1,0,0,86,6,0.044444444444444446
mean,146,1,10,19,86,12,0.08888888888888889
mean,146,1,1,1,56,22,0.16296296296296298
mean,146,1,11,1,56,44,0.32592592592592595
mean,146,1,12,11,30,30,0.2222222222222222
mean,147,0,0,0,129,12,0.1875
mean,147,0,5,5,174,2,0.03125
mean,147,0,6,6,45,3,0.046875
mean,147,0,9,9,27,14,0.21875
mean,147,0,1,1,111,1,0.015625
mean,147,0,10,10,28,28,0.4375
mean,147,0,7,7,111,2,0.03125
mean,147,0,8,8,81,2,0.03125
mean,173,1,10,9,98,14,0.09929078014184398
mean,173,1,8,12,121,1,0.0070921985815602835
mean,173,1,11,2,89,40,0.28368794326241137
mean,173,1,3,2,114,2,0.014184397163120567
mean,173,1,4,3,116,2,0.014184397163120567
mean,173,1,12,1,34,34,0.24113475177304963
mean,173,1,9,13,312,2,0.014184397163120567
mean,173,1,5,8,82,1,0.0070921985815602835
mean,173,1,0,0,89,29,0.20567375886524822
mean,173,1,1,1,80,15,0.10638297872340426
mean,173,1,2,4,98,1,0.0070921985815602835
mean,147,1,2,12,222,4,0.01809954751131222
mean,147,1,5,15,154,1,0.004524886877828055
mean,147,1,11,1,132,93,0.42081447963800905
mean,147,1,12,11,36,36,0.16289592760180996
mean,147,1,0,0,132,65,0.29411764705882354
mean,147,1,3,13,155,1,0.004524886877828055
mean,147,1,1,11,169,16,0.07239819004524888
mean,147,1,4,14,165,4,0.01809954751131222
mean,147,1,8,18,387,1,0.004524886877828055
mean,98,1,12,5,30,30,0.2727272727272727
mean,98,1,3,10,67,4,0.03636363636363636
mean,98,1,4,12,154,1,0.00909090909090909
mean,98,1,5,13,80,1,0.00909090909090909
mean,98,1,0,0,91,27,0.24545454545454545
mean,98,1,6,14,97,1,0.00909090909090909
mean,98,1,1,5,30,9,0.08181818181818182
mean,98,1,10,17,79,4,0.03636363636363636
mean,98,1,7,9,119,1,0.00909090909090909
mean,98,1,11,1,91,32,0.2909090909090909
mean,149,0,10,10,224,20,0.15503875968992248
mean,149,0,8,8,314,8,0.06201550387596899
mean,149,0,11,2,32,32,0.24806201550387597
mean,149,0,5,5,173,9,0.06976744186046512
mean,149,0,6,6,155,2,0.015503875968992248
mean,149,0,1,1,224,3,0.023255813953488372
mean,149,0,2,2,116,6,0.046511627906976744
mean,149,0,9,9,84,3,0.023255813953488372
