offline_n,online_n,hit_n,jaccard,offline_covered_by_online,online_covered_by_offline,dataset,level,topk,example_id,sub_q_idx,source_chunk_id,online_chunk_ids,offline_doc_ids,offline_available
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,64,0,1,1 2 3 4 5 6 7 8 9 10,Q65-Doc2 Q76-Doc5 Q164-Doc9,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,64,0,4,1 2 3 4 5 6 7 8 9 10,Q65-Doc9 Q69-Doc7 Q112-Doc8,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,64,0,7,1 2 3 4 5 6 7 8 9 10,Q92-Doc9 Q128-Doc3 Q128-Doc4,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,64,0,10,1 2 3 4 5 6 7 8 9 10,Q156-Doc8 Q156-Doc5 Q164-Doc9,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,64,0,6,1 2 3 4 5 6 7 8 9 10,Q115-Doc3 Q182-Doc6 Q84-Doc7,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,64,0,3,1 2 3 4 5 6 7 8 9 10,Q158-Doc3 Q92-Doc4 Q73-Doc2,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,64,0,9,1 2 3 4 5 6 7 8 9 10,Q65-Doc4 Q65-Doc5 Q169-Doc5,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,64,0,2,1 2 3 4 5 6 7 8 9 10,Q65-Doc1 Q76-Doc5 Q177-Doc3,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,64,0,8,1 2 3 4 5 6 7 8 9 10,Q112-Doc1 Q183-Doc3 Q134-Doc2,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,64,0,5,1 2 3 4 5 6 7 8 9 10,Q191-Doc4 Q188-Doc4 Q177-Doc6 Q58-Doc4 Q32-Doc7,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,64,0,1,1 2 3 4 5 6 7 8 9 10,Q65-Doc2 Q76-Doc5 Q164-Doc9 Q8-Doc2 Q65-Doc10,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,64,0,4,1 2 3 4 5 6 7 8 9 10,Q65-Doc9 Q69-Doc7 Q112-Doc8 Q97-Doc3 Q183-Doc10,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,64,0,7,1 2 3 4 5 6 7 8 9 10,Q92-Doc9 Q128-Doc3 Q128-Doc4 Q159-Doc1 Q163-Doc1,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,64,0,10,1 2 3 4 5 6 7 8 9 10,Q156-Doc8 Q156-Doc5 Q164-Doc9 Q156-Doc2 Q65-Doc1,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,64,0,6,1 2 3 4 5 6 7 8 9 10,Q115-Doc3 Q182-Doc6 Q84-Doc7 Q27-Doc1 Q30-Doc3,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,64,0,3,1 2 3 4 5 6 7 8 9 10,Q158-Doc3 Q92-Doc4 Q73-Doc2 Q21-Doc10 Q102-Doc1,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,64,0,9,1 2 3 4 5 6 7 8 9 10,Q65-Doc4 Q65-Doc5 Q169-Doc5 Q61-Doc2 Q73-Doc10,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,64,0,2,1 2 3 4 5 6 7 8 9 10,Q65-Doc1 Q76-Doc5 Q177-Doc3 Q142-Doc7 Q177-Doc4,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,64,0,8,1 2 3 4 5 6 7 8 9 10,Q112-Doc1 Q183-Doc3 Q134-Doc2 Q114-Doc2 Q183-Doc1,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,64,0,5,1 2 3 4 5 6 7 8 9 10,Q191-Doc4 Q188-Doc4 Q177-Doc6 Q58-Doc4 Q32-Doc7 Q65-Doc9 Q186-Doc1 Q31-Doc10 Q151-Doc5,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,64,0,1,1 2 3 4 5 6 7 8 9 10,Q65-Doc2 Q76-Doc5 Q164-Doc9 Q8-Doc2 Q65-Doc10 Q147-Doc6 Q77-Doc2 Q109-Doc6 Q156-Doc2,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,64,0,4,1 2 3 4 5 6 7 8 9 10,Q65-Doc9 Q69-Doc7 Q112-Doc8 Q97-Doc3 Q183-Doc10 Q65-Doc5 Q136-Doc10 Q14-Doc3 Q14-Doc10,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,64,0,7,1 2 3 4 5 6 7 8 9 10,Q92-Doc9 Q128-Doc3 Q128-Doc4 Q159-Doc1 Q163-Doc1 Q89-Doc2 Q77-Doc10 Q106-Doc2 Q92-Doc10,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,64,0,10,1 2 3 4 5 6 7 8 9 10,Q156-Doc8 Q156-Doc5 Q164-Doc9 Q156-Doc2 Q65-Doc1 Q95-Doc7 Q150-Doc1 Q141-Doc7 Q32-Doc1,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,64,0,6,1 2 3 4 5 6 7 8 9 10,Q115-Doc3 Q182-Doc6 Q84-Doc7 Q27-Doc1 Q30-Doc3 Q65-Doc5 Q2-Doc7 Q131-Doc6 Q84-Doc6,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,64,0,3,1 2 3 4 5 6 7 8 9 10,Q158-Doc3 Q92-Doc4 Q73-Doc2 Q21-Doc10 Q102-Doc1 Q180-Doc5 Q54-Doc3 Q21-Doc1 Q108-Doc2,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,64,0,9,1 2 3 4 5 6 7 8 9 10,Q65-Doc4 Q65-Doc5 Q169-Doc5 Q61-Doc2 Q73-Doc10 Q73-Doc1 Q2-Doc8 Q52-Doc2 Q197-Doc6,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,64,0,2,1 2 3 4 5 6 7 8 9 10,Q65-Doc1 Q76-Doc5 Q177-Doc3 Q142-Doc7 Q177-Doc4 Q134-Doc1 Q77-Doc2 Q196-Doc1 Q41-Doc1,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,64,0,8,1 2 3 4 5 6 7 8 9 10,Q112-Doc1 Q183-Doc3 Q134-Doc2 Q114-Doc2 Q183-Doc1 Q176-Doc4 Q183-Doc4 Q134-Doc3 Q19-Doc2,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,65,0,2,1 2 3 4 5 6 7 8 9 10,Q66-Doc1,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,65,0,8,1 2 3 4 5 6 7 8 9 10,Q4-Doc8,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,65,0,5,1 2 3 4 5 6 7 8 9 10,Q66-Doc6,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,65,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc2,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,65,0,4,1 2 3 4 5 6 7 8 9 10,Q168-Doc10,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,65,0,7,1 2 3 4 5 6 7 8 9 10,Q99-Doc10,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,65,0,3,1 2 3 4 5 6 7 8 9 10,Q25-Doc3,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,65,0,10,1 2 3 4 5 6 7 8 9 10,Q135-Doc3,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,65,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,65,0,9,1 2 3 4 5 6 7 8 9 10,Q79-Doc8,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,65,0,2,1 2 3 4 5 6 7 8 9 10,Q66-Doc1 Q123-Doc5,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,65,0,8,1 2 3 4 5 6 7 8 9 10,Q4-Doc8 Q188-Doc1,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,65,0,5,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q121-Doc9,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,65,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc2 Q18-Doc4,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,65,0,4,1 2 3 4 5 6 7 8 9 10,Q168-Doc10 Q163-Doc3,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,65,0,7,1 2 3 4 5 6 7 8 9 10,Q99-Doc10 Q135-Doc9,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,65,0,3,1 2 3 4 5 6 7 8 9 10,Q25-Doc3 Q187-Doc4,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,65,0,10,1 2 3 4 5 6 7 8 9 10,Q135-Doc3 Q126-Doc4,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,65,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc5 Q121-Doc9,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,65,0,9,1 2 3 4 5 6 7 8 9 10,Q79-Doc8 Q36-Doc6,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,65,0,2,1 2 3 4 5 6 7 8 9 10,Q66-Doc1 Q123-Doc5 Q54-Doc9,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,65,0,8,1 2 3 4 5 6 7 8 9 10,Q4-Doc8 Q188-Doc1 Q23-Doc4,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,65,0,5,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q121-Doc9 Q67-Doc3,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,65,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc2 Q18-Doc4 Q123-Doc5,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,65,0,4,1 2 3 4 5 6 7 8 9 10,Q168-Doc10 Q163-Doc3 Q135-Doc5,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,65,0,7,1 2 3 4 5 6 7 8 9 10,Q99-Doc10 Q135-Doc9 Q138-Doc8,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,65,0,3,1 2 3 4 5 6 7 8 9 10,Q25-Doc3 Q187-Doc4 Q34-Doc10,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,65,0,10,1 2 3 4 5 6 7 8 9 10,Q135-Doc3 Q126-Doc4 Q122-Doc10,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,65,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc5 Q121-Doc9 Q67-Doc3,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,65,0,9,1 2 3 4 5 6 7 8 9 10,Q79-Doc8 Q36-Doc6 Q101-Doc5,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,65,0,2,1 2 3 4 5 6 7 8 9 10,Q66-Doc1 Q123-Doc5 Q54-Doc9 Q184-Doc6 Q91-Doc10,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,65,0,8,1 2 3 4 5 6 7 8 9 10,Q4-Doc8 Q188-Doc1 Q23-Doc4 Q44-Doc1 Q119-Doc2,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,65,0,5,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q121-Doc9 Q67-Doc3 Q58-Doc5 Q190-Doc6,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,65,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc2 Q18-Doc4 Q123-Doc5 Q99-Doc10 Q139-Doc4,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,65,0,4,1 2 3 4 5 6 7 8 9 10,Q168-Doc10 Q163-Doc3 Q135-Doc5 Q126-Doc5 Q122-Doc5,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,65,0,7,1 2 3 4 5 6 7 8 9 10,Q99-Doc10 Q135-Doc9 Q138-Doc8 Q98-Doc8 Q84-Doc3,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,65,0,3,1 2 3 4 5 6 7 8 9 10,Q25-Doc3 Q187-Doc4 Q34-Doc10 Q66-Doc8 Q35-Doc5,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,65,0,10,1 2 3 4 5 6 7 8 9 10,Q135-Doc3 Q126-Doc4 Q122-Doc10 Q116-Doc3 Q83-Doc7,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,65,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc5 Q121-Doc9 Q67-Doc3 Q121-Doc10 Q67-Doc4,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,65,0,9,1 2 3 4 5 6 7 8 9 10,Q79-Doc8 Q36-Doc6 Q101-Doc5 Q34-Doc6 Q184-Doc9,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,65,0,2,1 2 3 4 5 6 7 8 9 10,Q66-Doc1 Q123-Doc5 Q54-Doc9 Q184-Doc6 Q91-Doc10 Q140-Doc4 Q18-Doc4 Q127-Doc10 Q146-Doc4,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,65,0,8,1 2 3 4 5 6 7 8 9 10,Q4-Doc8 Q188-Doc1 Q23-Doc4 Q44-Doc1 Q119-Doc2 Q177-Doc7 Q66-Doc3 Q25-Doc3 Q34-Doc10,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,65,0,5,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q121-Doc9 Q67-Doc3 Q58-Doc5 Q190-Doc6 Q58-Doc6 Q200-Doc3 Q180-Doc6 Q60-Doc3,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,65,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc2 Q18-Doc4 Q123-Doc5 Q99-Doc10 Q139-Doc4 Q35-Doc9 Q27-Doc9 Q54-Doc9 Q140-Doc4,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,65,0,4,1 2 3 4 5 6 7 8 9 10,Q168-Doc10 Q163-Doc3 Q135-Doc5 Q126-Doc5 Q122-Doc5 Q116-Doc10 Q83-Doc9 Q11-Doc5 Q200-Doc8,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,65,0,7,1 2 3 4 5 6 7 8 9 10,Q99-Doc10 Q135-Doc9 Q138-Doc8 Q98-Doc8 Q84-Doc3 Q71-Doc3 Q21-Doc3 Q135-Doc6 Q127-Doc3,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,65,0,3,1 2 3 4 5 6 7 8 9 10,Q25-Doc3 Q187-Doc4 Q34-Doc10 Q66-Doc8 Q35-Doc5 Q78-Doc2 Q90-Doc3 Q85-Doc6 Q82-Doc3,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,65,0,10,1 2 3 4 5 6 7 8 9 10,Q135-Doc3 Q126-Doc4 Q122-Doc10 Q116-Doc3 Q83-Doc7 Q25-Doc2 Q20-Doc3 Q57-Doc8 Q125-Doc7,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,65,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc5 Q121-Doc9 Q67-Doc3 Q121-Doc10 Q67-Doc4 Q58-Doc6 Q121-Doc8 Q67-Doc1 Q99-Doc8,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,65,0,9,1 2 3 4 5 6 7 8 9 10,Q79-Doc8 Q36-Doc6 Q101-Doc5 Q34-Doc6 Q184-Doc9 Q119-Doc6 Q99-Doc10 Q69-Doc4 Q113-Doc7,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,66,0,1,1 2 3 4 5 6 7 8 9 10,Q121-Doc8,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,66,0,7,1 2 3 4 5 6 7 8 9 10,Q67-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,66,0,10,1 2 3 4 5 6 7 8 9 10,Q190-Doc2,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,66,0,6,1 2 3 4 5 6 7 8 9 10,Q67-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,66,0,3,1 2 3 4 5 6 7 8 9 10,Q121-Doc9,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,66,0,9,1 2 3 4 5 6 7 8 9 10,Q190-Doc2,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,66,0,2,1 2 3 4 5 6 7 8 9 10,Q121-Doc4,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,66,0,5,1 2 3 4 5 6 7 8 9 10,Q67-Doc6,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,66,0,8,1 2 3 4 5 6 7 8 9 10,Q121-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,66,0,4,1 2 3 4 5 6 7 8 9 10,Q121-Doc10,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,66,0,1,1 2 3 4 5 6 7 8 9 10,Q121-Doc8 Q121-Doc5,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,66,0,7,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc6,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,66,0,10,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,66,0,6,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc7,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,66,0,3,1 2 3 4 5 6 7 8 9 10,Q121-Doc9 Q66-Doc6,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,66,0,9,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,66,0,2,1 2 3 4 5 6 7 8 9 10,Q121-Doc4 Q121-Doc9,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,66,0,5,1 2 3 4 5 6 7 8 9 10,Q67-Doc6 Q67-Doc7,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,66,0,8,1 2 3 4 5 6 7 8 9 10,Q121-Doc5 Q121-Doc8,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,66,0,4,1 2 3 4 5 6 7 8 9 10,Q121-Doc10 Q121-Doc9,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,66,0,1,1 2 3 4 5 6 7 8 9 10,Q121-Doc8 Q121-Doc5 Q67-Doc8,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,66,0,7,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc6 Q110-Doc7,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,66,0,10,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7 Q67-Doc9,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,66,0,6,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc7 Q160-Doc6,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,66,0,3,1 2 3 4 5 6 7 8 9 10,Q121-Doc9 Q66-Doc6 Q121-Doc10,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,66,0,9,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7 Q67-Doc10,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,66,0,2,1 2 3 4 5 6 7 8 9 10,Q121-Doc4 Q121-Doc9 Q67-Doc3,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,66,0,5,1 2 3 4 5 6 7 8 9 10,Q67-Doc6 Q67-Doc7 Q10-Doc4,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,66,0,8,1 2 3 4 5 6 7 8 9 10,Q121-Doc5 Q121-Doc8 Q67-Doc1,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,66,0,4,1 2 3 4 5 6 7 8 9 10,Q121-Doc10 Q121-Doc9 Q67-Doc3,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,66,0,1,1 2 3 4 5 6 7 8 9 10,Q121-Doc8 Q121-Doc5 Q67-Doc8 Q121-Doc10 Q67-Doc4,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,66,0,7,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc6 Q110-Doc7 Q160-Doc8 Q194-Doc10,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,66,0,10,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7 Q67-Doc9 Q190-Doc6 Q173-Doc3,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,66,0,6,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc7 Q160-Doc6 Q86-Doc3 Q45-Doc2,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,66,0,3,1 2 3 4 5 6 7 8 9 10,Q121-Doc9 Q66-Doc6 Q121-Doc10 Q67-Doc4 Q66-Doc5,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,66,0,9,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7 Q67-Doc10 Q24-Doc9 Q190-Doc6,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,66,0,2,1 2 3 4 5 6 7 8 9 10,Q121-Doc4 Q121-Doc9 Q67-Doc3 Q121-Doc6 Q42-Doc8,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,66,0,5,1 2 3 4 5 6 7 8 9 10,Q67-Doc6 Q67-Doc7 Q10-Doc4 Q148-Doc6 Q90-Doc8,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,66,0,8,1 2 3 4 5 6 7 8 9 10,Q121-Doc5 Q121-Doc8 Q67-Doc1 Q121-Doc10 Q67-Doc4,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,66,0,4,1 2 3 4 5 6 7 8 9 10,Q121-Doc10 Q121-Doc9 Q67-Doc3 Q121-Doc8 Q67-Doc1,1
9,10,3,0.1875,0.3333333333333333,0.3,2wikimqa,chunk,10,66,0,1,1 2 3 4 5 6 7 8 9 10,Q121-Doc8 Q121-Doc5 Q67-Doc8 Q121-Doc10 Q67-Doc4 Q136-Doc10 Q136-Doc3 Q121-Doc9 Q67-Doc3,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,66,0,7,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc6 Q110-Doc7 Q160-Doc8 Q194-Doc10 Q110-Doc3 Q86-Doc7 Q10-Doc4 Q110-Doc1,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,66,0,10,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7 Q67-Doc9 Q190-Doc6 Q173-Doc3 Q9-Doc7 Q160-Doc9 Q190-Doc10 Q56-Doc7,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,66,0,6,1 2 3 4 5 6 7 8 9 10,Q67-Doc5 Q67-Doc7 Q160-Doc6 Q86-Doc3 Q45-Doc2 Q144-Doc4 Q10-Doc5 Q18-Doc2 Q10-Doc4,1
9,10,3,0.1875,0.3333333333333333,0.3,2wikimqa,chunk,10,66,0,3,1 2 3 4 5 6 7 8 9 10,Q121-Doc9 Q66-Doc6 Q121-Doc10 Q67-Doc4 Q66-Doc5 Q121-Doc8 Q67-Doc1 Q121-Doc5 Q67-Doc8,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,66,0,9,1 2 3 4 5 6 7 8 9 10,Q190-Doc2 Q121-Doc7 Q67-Doc10 Q24-Doc9 Q190-Doc6 Q100-Doc10 Q100-Doc7 Q100-Doc1 Q100-Doc9,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,66,0,2,1 2 3 4 5 6 7 8 9 10,Q121-Doc4 Q121-Doc9 Q67-Doc3 Q121-Doc6 Q42-Doc8 Q60-Doc4 Q121-Doc8 Q67-Doc1 Q188-Doc6,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,66,0,5,1 2 3 4 5 6 7 8 9 10,Q67-Doc6 Q67-Doc7 Q10-Doc4 Q148-Doc6 Q90-Doc8 Q85-Doc4 Q82-Doc2 Q80-Doc1 Q110-Doc1,1
9,10,3,0.1875,0.3333333333333333,0.3,2wikimqa,chunk,10,66,0,8,1 2 3 4 5 6 7 8 9 10,Q121-Doc5 Q121-Doc8 Q67-Doc1 Q121-Doc10 Q67-Doc4 Q121-Doc9 Q67-Doc3 Q136-Doc10 Q78-Doc2,1
9,10,3,0.1875,0.3333333333333333,0.3,2wikimqa,chunk,10,66,0,4,1 2 3 4 5 6 7 8 9 10,Q121-Doc10 Q121-Doc9 Q67-Doc3 Q121-Doc8 Q67-Doc1 Q66-Doc6 Q121-Doc5 Q67-Doc8 Q66-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,4,1 2 3 4 5 6 7 8 9 10,Q57-Doc2,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,7,1 2 3 4 5 6 7 8 9 10,Q50-Doc9,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,10,1 2 3 4 5 6 7 8 9 10,Q50-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,6,1 2 3 4 5 6 7 8 9 10,Q50-Doc8,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,3,1 2 3 4 5 6 7 8 9 10,Q144-Doc6,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,9,1 2 3 4 5 6 7 8 9 10,Q50-Doc10,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,2,1 2 3 4 5 6 7 8 9 10,Q109-Doc1,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,5,1 2 3 4 5 6 7 8 9 10,Q81-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,1,1 2 3 4 5 6 7 8 9 10,Q107-Doc8,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,67,0,8,1 2 3 4 5 6 7 8 9 10,Q50-Doc1,1
